ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,37.117.191.191,157.138.7.88,53082,443,TCP,...AP..F,0,0,7,2765,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.669
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,146.190.20.144,157.138.20.112,36894,53,UDP,........,0,0,3,180,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:35.166
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,20.54.37.73,157.138.144.13,443,63291,TCP,...AP...,0,0,1,217,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.645
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,151.71.28.67,157.138.1.8,64025,53,UDP,........,0,0,1,86,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.684
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,162.142.125.84,157.138.28.117,10298,10015,TCP,......S.,0,0,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.018
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,104.11.164.185,157.138.20.182,63819,23,TCP,......S.,0,8,2,100,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:41.230
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,51.195.91.210,157.138.187.100,443,52375,TCP,...AP.S.,0,0,652,815374,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:34.798
2022-09-01 00:21:57,2022-09-01 00:21:57,0.000,13.107.160.9,157.138.1.8,53,37669,UDP,........,0,0,1,136,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.645
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,61.243.107.118,157.138.20.84,2529,23,TCP,......S.,0,0,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.707
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.34.60.105,157.138.7.88,62071,443,TCP,...APRS.,0,0,26,2578,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.641
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,104.47.146.243,157.138.98.36,80,53127,TCP,...A..S.,0,0,6,312,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:57.436
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,159.122.119.45,157.138.1.8,6202,53,TCP,...A..SF,0,4,3,156,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.636
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.154.123.82,157.138.7.88,62844,443,TCP,...AP.SF,0,4,18,2073,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:32.823
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,170.106.115.39,157.138.24.226,27790,8848,TCP,......S.,0,0,1,56,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.702
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,20.190.159.22,157.138.7.38,443,57684,TCP,...AP.S.,0,2,12,9888,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.641
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.34.60.105,157.138.7.88,62051,443,TCP,...AP.SF,0,0,28,2643,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.669
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,142.250.184.35,157.138.111.18,443,38394,TCP,...AP.S.,0,0,13,2786,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:34.803
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,167.248.133.145,157.138.24.42,18578,8103,TCP,......S.,0,8,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.002
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.34.60.105,157.138.7.88,62057,443,TCP,...AP.SF,0,0,28,2640,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.655
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,17.253.52.125,157.138.24.169,123,123,UDP,........,0,4,1,80,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.732
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.34.60.105,157.138.7.88,62060,443,TCP,...AP.SF,0,0,32,2840,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.689
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,101.68.211.3,157.138.28.244,8088,666,TCP,......S.,0,0,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.733
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,192.241.218.139,157.138.20.96,46447,5351,TCP,......S.,0,0,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.717
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.154.123.82,157.138.7.88,62858,443,TCP,...AP.SF,0,6,15,1924,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.660
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,93.174.93.227,157.138.22.213,41018,28911,TCP,......S.,0,0,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.002
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.154.123.82,157.138.7.88,62812,443,TCP,...AP.SF,0,6,21,2374,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.660
2022-09-01 00:21:58,2022-09-01 00:22:43,45.000,146.75.62.137,157.138.5.38,443,44948,TCP,...A....,0,0,2,112,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.664
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,5.34.207.58,157.138.1.25,3146,25,TCP,...AP.SF,0,0,17,1044,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:32.756
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,123.193.20.192,157.138.28.167,54930,23,TCP,......S.,0,8,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.024
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.36.129.56,157.138.7.220,37033,443,TCP,...APRS.,0,0,45,4155,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:38.939
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,139.28.218.34,157.138.176.170,57239,500,UDP,........,0,0,1,456,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.016
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,45.141.151.243,157.138.22.161,45980,4000,UDP,........,0,8,1,79,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.002
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,92.173.128.169,157.138.1.8,63973,53,UDP,........,0,8,1,89,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.669
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.5.216.123,157.138.1.8,43726,53,UDP,........,0,0,1,74,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.664
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,185.142.236.38,157.138.20.2,26200,8046,TCP,......S.,0,8,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.717
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,162.142.125.250,157.138.28.65,54228,64458,TCP,......S.,0,0,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.024
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,15.73.182.57,157.138.80.107,5222,51581,TCP,...A....,0,8,1,56,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.655
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.133.81.29,157.138.20.242,50127,8088,TCP,......S.,0,8,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.722
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,151.34.60.105,157.138.7.88,62069,443,TCP,...AP.SF,0,0,32,2840,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:32.799
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,192.241.218.16,157.138.28.187,47551,5353,TCP,......S.,0,0,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.717
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,17.253.52.253,157.138.24.169,123,123,UDP,........,0,0,1,80,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.722
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,89.250.82.36,157.138.20.182,51020,2500,TCP,......S.,0,4,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.013
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.154.123.82,157.138.7.88,62810,443,TCP,...APRS.,0,6,19,2199,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.641
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.154.123.82,157.138.7.88,62856,443,TCP,...AP.SF,0,4,17,2017,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.626
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,195.162.94.199,157.138.1.9,55418,53,UDP,........,0,0,1,73,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.660
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,162.125.19.9,157.138.24.28,443,64561,TCP,...AP...,0,0,3,864,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.712
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,121.239.205.109,157.138.20.189,40706,23,TCP,......S.,0,8,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.712
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,162.142.125.131,157.138.20.81,51772,9000,TCP,......S.,0,0,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.016
2022-09-01 00:21:58,2022-09-01 00:22:44,46.000,142.251.10.113,157.138.30.58,443,51634,TCP,...A....,0,0,2,112,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.21.0.10,0/0,1,2022-09-01 00:22:26.689
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,34.78.214.7,157.138.20.79,43589,8873,TCP,......S.,0,0,1,50,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.727
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,180.149.126.162,157.138.22.7,45302,2082,TCP,......S.,0,8,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.002
2022-09-01 00:21:58,2022-09-01 00:21:58,0.000,89.250.82.36,157.138.22.7,51020,2500,TCP,......S.,0,4,1,50,0,0,9,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,4,2022-09-01 00:22:23.018
2022-09-01 00:21:58,2022-09-01 00:22:35,37.000,13.83.65.43,157.138.111.99,443,57946,TCP,...AP...,0,0,3,511,0,0,82,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,172.22.0.20,0/0,3,2022-09-01 00:22:28.722
