sp   ,dp   ,pr,fwd,stos,ipkt ,ibyt    ,opkt,obyt,sas,das,dtos,dir,ts_month,ts_day,ts_hour,ts_minute,ts_second,ts_msecond,te_month,te_day,te_hour,te_minute,te_second,te_msecond,tr_month,tr_day,tr_hour,tr_minute,tr_second,tr_msecond,sa1,sa2,sa3,sa4,da1,da2,da3,da4,flg_ACK,flg_PSH,flg_RST,flg_SYN,flg_FIN,sp_is_privileged,dp_is_privileged
443  ,59219,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,136,157,138,179,110,1      ,0      ,0      ,0      ,0      ,1               ,0
53   ,51674,2 ,0  ,0   ,1    ,628     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,199,249,112,1  ,157,138,20 ,12 ,0      ,0      ,0      ,0      ,0      ,1               ,0
80   ,56603,1 ,0  ,4   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,93 ,184,221,240,157,138,110,249,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,55829,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,110,103,1      ,0      ,0      ,0      ,0      ,1               ,0
42612,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,55 ,0      ,0      ,0      ,0      ,0      ,0               ,0
33638,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,57 ,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,53771,1 ,0  ,0   ,11   ,7593    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,23 ,1  ,76 ,61 ,157,138,24 ,39 ,1      ,1      ,0      ,1      ,0      ,1               ,0
65534,12223,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,167,94 ,138,146,157,138,24 ,155,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,51147,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,104,17 ,28 ,92 ,157,138,176,181,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,55276,1 ,0  ,0   ,3    ,168     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,146,75 ,60 ,95 ,157,138,110,129,1      ,1      ,0      ,0      ,1      ,1               ,0
65251,80   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,227,25 ,65 ,157,138,20 ,222,0      ,0      ,0      ,1      ,0      ,0               ,1
35119,53   ,2 ,0  ,8   ,1    ,82      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,58 ,53 ,186,90 ,157,138,20 ,12 ,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,55320,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,34 ,107,254,252,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,59223,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,180,138,157,138,179,110,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,59221,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,110,157,138,179,110,1      ,0      ,0      ,0      ,0      ,1               ,0
35923,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,247,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,62095,1 ,0  ,0   ,13   ,5129    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,138,199,75 ,157,138,184,251,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,55443,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,1  ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,62093,1 ,0  ,8   ,15   ,4288    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,47 ,242,34 ,135,157,138,184,251,1      ,1      ,0      ,1      ,0      ,1               ,0
59007,52823,1 ,0  ,4   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,163,172,33 ,89 ,157,138,24 ,74 ,0      ,0      ,0      ,1      ,0      ,0               ,0
46875,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,202,0      ,0      ,0      ,0      ,0      ,0               ,0
59671,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,27 ,0      ,0      ,0      ,0      ,0      ,0               ,0
55192,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,186,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,40706,1 ,0  ,0   ,6    ,336     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,157,240,231,16 ,157,138,184,79 ,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,62608,2 ,0  ,0   ,9    ,3200    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,177,227,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,49264,1 ,0  ,0   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,107,42 ,14 ,157,138,184,79 ,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,55434,1 ,0  ,0   ,2    ,126     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,159,133,234,157,138,186,125,1      ,1      ,0      ,0      ,0      ,1               ,0
39864,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,182,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,55765,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,107,42 ,16 ,157,138,27 ,128,1      ,0      ,0      ,0      ,0      ,1               ,0
443  ,59264,1 ,0  ,0   ,16   ,7638    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,246,250,148,157,138,187,230,1      ,1      ,0      ,1      ,0      ,1               ,0
42635,6556 ,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,46 ,161,27 ,47 ,157,138,24 ,154,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,52293,1 ,0  ,0   ,4    ,225     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,111,231,8  ,157,138,20 ,53 ,1      ,1      ,1      ,0      ,1      ,1               ,0
443  ,54540,1 ,0  ,0   ,21   ,14195   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,123,104,105,157,138,110,17 ,1      ,1      ,0      ,1      ,1      ,1               ,0
53844,1954 ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,142,125,232,157,138,22 ,218,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,62227,1 ,0  ,0   ,1    ,217     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,54 ,36 ,229,157,138,11 ,167,1      ,1      ,0      ,0      ,0      ,1               ,0
35064,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,254,0      ,0      ,0      ,0      ,0      ,0               ,0
31571,443  ,1 ,0  ,0   ,10   ,1339    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,219,140,88 ,238,157,138,20 ,11 ,1      ,1      ,1      ,1      ,0      ,0               ,1
443  ,63824,1 ,0  ,0   ,17   ,7899    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,52 ,113,194,132,157,138,166,17 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,63822,1 ,0  ,0   ,39   ,41144   ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,92 ,123,113,38 ,157,138,166,17 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,57494,1 ,0  ,0   ,1    ,91      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,23 ,102,0  ,171,157,138,11 ,35 ,1      ,1      ,0      ,0      ,0      ,1               ,0
49744,40544,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,2  ,57 ,122,225,157,138,28 ,208,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,52067,1 ,0  ,0   ,2    ,1238    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,90 ,147,26 ,220,157,138,166,201,1      ,1      ,0      ,0      ,0      ,1               ,0
32885,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,22 ,214,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,63585,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,35 ,157,138,23 ,20 ,1      ,0      ,0      ,0      ,0      ,1               ,0
55976,23   ,2 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,192,241,204,201,157,138,24 ,194,0      ,0      ,0      ,0      ,0      ,0               ,1
443  ,61087,1 ,0  ,0   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,50 ,80 ,209,157,138,184,211,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,52335,1 ,0  ,0   ,1    ,217     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,20 ,54 ,36 ,229,157,138,11 ,28 ,1      ,1      ,0      ,0      ,0      ,1               ,0
57812,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,185,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,55147,1 ,0  ,8   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,198,47 ,127,22 ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
62954,4459 ,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,167,248,133,150,157,138,24 ,184,0      ,0      ,0      ,1      ,0      ,0               ,0
60386,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,24 ,190,0      ,0      ,0      ,0      ,0      ,0               ,0
35020,1723 ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,38 ,132,109,112,157,138,20 ,77 ,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,58127,1 ,0  ,0   ,4    ,312     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,125,19 ,131,157,138,10 ,139,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,55408,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,157,230,53 ,157,138,110,129,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,50923,2 ,0  ,0   ,9    ,3629    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,46 ,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,50187,1 ,0  ,0   ,9    ,4512    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,35 ,186,224,47 ,157,138,165,25 ,1      ,1      ,0      ,1      ,1      ,1               ,0
443  ,52443,1 ,0  ,1   ,6    ,453     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,125,19 ,131,157,138,187,200,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,61520,1 ,0  ,0   ,31   ,6694    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,37 ,157,138,185,2  ,1      ,1      ,0      ,0      ,0      ,1               ,0
443  ,37434,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,74 ,157,138,110,111,1      ,0      ,0      ,0      ,0      ,1               ,0
53535,57875,2 ,0  ,8   ,4    ,712     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,91 ,228,167,43 ,157,138,107,102,0      ,0      ,0      ,0      ,0      ,0               ,0
443  ,62349,1 ,0  ,0   ,3    ,864     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,125,19 ,130,157,138,24 ,29 ,1      ,1      ,0      ,0      ,0      ,1               ,0
80   ,62499,1 ,0  ,0   ,4    ,359     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,250,184,67 ,157,138,184,104,1      ,1      ,0      ,1      ,0      ,1               ,0
46367,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,20 ,176,0      ,0      ,0      ,0      ,0      ,0               ,0
46196,7990 ,1 ,0  ,8   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,167,94 ,145,20 ,157,138,28 ,31 ,0      ,0      ,0      ,1      ,0      ,0               ,0
45258,33891,1 ,0  ,4   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,113,196,124,11 ,157,138,24 ,4  ,0      ,0      ,0      ,1      ,0      ,0               ,0
80   ,62394,1 ,0  ,4   ,3    ,440     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,93 ,184,221,240,157,138,110,23 ,1      ,1      ,0      ,1      ,0      ,1               ,0
443  ,49266,1 ,0  ,0   ,2    ,100     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,13 ,107,42 ,14 ,157,138,184,79 ,1      ,0      ,0      ,0      ,1      ,1               ,0
443  ,62154,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,18 ,66 ,218,15 ,157,138,50 ,146,1      ,0      ,0      ,0      ,0      ,1               ,0
33587,23   ,1 ,0  ,0   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,14 ,114,196,93 ,157,138,28 ,27 ,0      ,0      ,0      ,1      ,0      ,0               ,1
443  ,59851,2 ,0  ,0   ,8    ,2298    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,162,159,136,232,157,138,165,25 ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,65253,2 ,0  ,0   ,1    ,65      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,157,240,231,15 ,157,138,187,199,0      ,0      ,0      ,0      ,0      ,1               ,0
53   ,41530,2 ,0  ,0   ,1    ,114     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,95 ,101,122,183,157,138,20 ,12 ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,53105,1 ,0  ,0   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,216,58 ,209,42 ,157,138,23 ,63 ,1      ,0      ,0      ,0      ,0      ,1               ,0
59329,49152,2 ,0  ,0   ,1    ,170     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,94 ,102,61 ,31 ,157,138,28 ,215,0      ,0      ,0      ,0      ,0      ,0               ,0
51020,2124 ,1 ,0  ,4   ,1    ,50      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,89 ,250,82 ,36 ,157,138,28 ,163,0      ,0      ,0      ,1      ,0      ,0               ,0
443  ,55159,1 ,0  ,8   ,2    ,118     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,185,184,8  ,90 ,157,138,110,129,1      ,1      ,0      ,0      ,1      ,1               ,0
443  ,61958,2 ,0  ,0   ,10   ,7325    ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,142,251,209,35 ,157,138,164,3  ,0      ,0      ,0      ,0      ,0      ,1               ,0
443  ,60225,1 ,0  ,8   ,1    ,56      ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,2  ,17 ,141,49 ,157,138,167,3  ,1      ,0      ,0      ,0      ,0      ,1               ,0
5228 ,56750,1 ,0  ,0   ,2    ,120     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,108,177,127,188,157,138,187,3  ,1      ,1      ,0      ,0      ,0      ,0               ,0
53535,57874,2 ,0  ,8   ,4    ,712     ,0   ,0   ,0  ,0  ,0   ,0  ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,56       ,29       ,0         ,8       ,31    ,14     ,57       ,1        ,0         ,91 ,228,167,43 ,157,138,107,102,0      ,0      ,0      ,0      ,0      ,0               ,0
