,0,3,1,5,outlier,2,6,Unnamed: 0,7,4
61,-30108.910412573703,-4067.646970785841,-43802.438207570885,115.05693195888888,0,8852.341671929673,25.915892010678892,61,-11.700041278401,-19.67562990825375
62,-29715.72744566396,-4156.990575874172,-38868.10084420181,-88.56052783930406,0,3906.6340554191815,62.60689383379314,62,82.54026750012719,-22.40522218007793
63,-30001.92641615561,-4089.673545885343,-42706.80734851434,121.23175615711466,0,7240.319336526632,109.00399957567991,63,47.09421769589658,-18.551764224275423
64,-29972.41994617955,-4117.869181201265,-40911.67314753357,124.11901524028592,0,5954.820907725337,77.57611412157759,64,-16.68975614976537,-20.945490779312063
65,-29332.27847285984,-4122.738417706731,-40578.323753665216,127.0527338986733,0,5621.838334273437,14.604584477539111,65,11.779028042844928,-13.725390993281044
66,-30019.474481094578,-4009.883466325413,-46665.03808451352,97.19719939017202,0,11722.11296583193,-9.081341693016444,66,-29.710073662311636,-18.72859916424364
67,4083422.266296864,-4249.074995749207,6485.59222824358,-1.0543954439031729,0,-27864.022435267147,4.594091804157652,67,6.350060988956818,27008.774133650182
68,-27752.78164879453,-4932.326472903217,34335.5544574244,-89.9138941248664,0,8656.0983306738,-100.44793022645172,68,-2.7507722225784343,-13.533716561160368
69,-27429.91667747543,-4134.824101005313,-34358.18164057114,-144.08156121762642,0,12912.431556489091,83.01586997212311,69,18.2393679767269,-14.947921650770118
70,-28281.35344119327,-4330.258292951563,-28996.650440853853,89.94109777364716,0,-5986.295926797928,-33.17743618324407,70,-44.44364660620088,-6.733811869152845
71,-29889.89626449606,-4156.551714346784,-38418.602613715295,101.36056916658838,0,3455.751041622694,30.70024412897008,71,-41.86103769089052,-20.890397461455816
72,-29800.958876648325,-4170.39305970551,-37624.65643845333,145.27594413446263,0,2660.1150959886427,84.66531127440606,72,18.045693411271763,-21.00694720086477
73,-20733.53561200083,-4087.1277386453166,-41994.450067881095,117.75974883296708,0,7058.038640703984,-30.982069792511066,73,14.338607645604784,35.75061746730076
74,-28298.968664218737,-4068.868476862348,-43003.770644354845,118.07867220859022,0,8055.174585031264,-55.09695302138468,74,16.587218853313004,-3.3147737879845627
75,-27835.696499227517,-4863.537918262048,10756.167989811896,25.848664021848563,0,-19172.072636847308,-19.581802997508365,75,-36.416015874101696,11.57665605933878
76,-28547.43875068973,-3971.3101010453142,-48211.72165343016,114.40991102540076,0,13275.445787265093,-34.47557011895668,76,17.002119651067293,2.449682691077847
77,-30019.713136825405,-4861.727909001561,10748.412699193705,25.87572900953357,0,-19174.167705698736,-19.52848125596013,77,-36.520489204846,-25.84529605303884
78,-29515.716491679344,-4860.698448449555,10753.812853015152,25.871483039813217,0,-19170.10912818991,-19.540735938143317,78,-36.49578531471553,-17.203405569522875
79,-30131.728267058683,-4859.766450886922,10755.26080279522,25.879075620186345,0,-19167.081331884,-19.52804673004264,79,-36.525197049350965,-27.75568537943102
80,-30187.726269626623,-4858.766109816661,10753.72925098412,25.881983820222956,0,-19168.48197818881,-19.52324819230338,80,-36.5273141815993,-28.712475596224763
81,-29652.50116383537,-4136.852486960902,-38954.68388172753,167.639290778574,0,3993.692444413511,36.18481488618176,81,70.26980410935528,-15.734917503819316
82,-30243.718984971627,-4856.754670922783,10749.377076480434,25.887578761204548,0,-19172.71488170196,-19.51352392890493,82,-36.528771627856415,-29.666826181220294
83,-29878.319110016037,-4013.31084049588,-45570.60004989813,135.90374962443295,0,10625.486390536737,101.45229305135793,83,-4.090732155656118,-18.578353729584933
84,-25151.444338364243,-4295.326091454545,-30112.88538411165,75.33724053877343,0,-4861.0515879944405,64.25374331637403,84,48.30557652665034,-4.834442885318777
85,-12914.98251444216,-4353.5862078013215,-26781.671591180915,124.73432959720802,0,-8176.845191330733,33.969345826839984,85,-9.307582158660416,94.1253290440484
86,-22694.574833840543,-4372.672735696247,-10983.654757971472,-103.63011644188327,0,13594.716172599865,12.194905151196444,86,-16.113416017563022,-20.254530799976745
87,-19280.54518954444,-4073.1525996181817,-41986.73350697441,97.59399277786343,0,7053.233195723524,61.87358291162129,87,-58.09966983842266,46.034702866590784
88,-25534.104807647826,-4133.0865522015965,-38715.01889111978,48.05688176319758,0,3761.392326092508,16.45092735285021,88,23.439360647453995,-7.97966960986481
89,-23227.851868103367,-4130.266371891968,-38801.62252773255,123.91638537393597,0,3852.633632051991,-20.502367530930997,89,19.310589613165543,19.342508055208004
90,-25522.502926458303,-4020.766331337494,-44721.0448871164,45.82942983624511,0,9782.17876701223,8.366683225034443,90,26.40844946698668,-5.658215718285594
91,-17637.056779643426,-4341.400927751979,-27162.34320294143,95.87300925958824,0,-7804.29506793647,76.0114183446069,91,130.8207052769109,30.43210614896793
92,-28511.241260463325,-4052.939114845888,-42900.97481363291,134.1838917738856,0,7951.815614228362,-27.16255878965091,92,37.78716883096523,-5.675946377663301
93,-25560.77532817084,-4316.864798295848,-28448.55892980607,54.943735336258136,0,-6530.284906240736,19.32581070537897,93,28.273117055046317,-11.968665957017985
94,-27062.49862057167,-4144.153565190527,-37797.5260762565,-106.16076316381032,0,2838.6580549135806,56.30111856362954,94,88.62821087940384,-15.519309458678467
95,-25970.56813251327,-4065.9858079761216,-41998.28765745946,100.69722111024764,0,7051.854498674473,-4.030603536558013,95,-27.60147666624633,6.769975751865109
96,245458.9044122001,-4707.617166451437,-2205.33295767777,-57.19489814948575,0,-26569.55867223635,1.7438108764730316,96,120.8017173817943,1347.101972005399
97,-26350.67066549719,-3997.116962415929,-43009.05511497668,157.2803414547295,0,14831.223355747908,35.69239869358693,97,60.37777190967937,28.582264312316887
98,-703.4340771036927,-4738.094606597826,-2762.750998642178,-50.81812663391693,0,-26486.648622783538,21.558671601140915,98,136.4291562951039,65.18131215062574
99,-22961.537333244996,-3948.1474706455033,-48169.18034300718,113.40694211361247,0,13243.71874222356,3.206747094407778,99,3.2425968830571468,-2.8729772448481485
100,-754.6421705917428,-4029.298046169557,-43468.625837668784,100.547543535318,0,8574.628747800545,39.827897788999536,100,-39.528425743868674,33.94266891837144
101,-23323.456134559616,-4129.723287764668,-38184.544363606576,135.4155528255536,0,3233.882501395536,-20.289770938869797,101,34.369507667577366,20.803970428670137
102,-29695.057011880257,-4253.77918406883,-31428.05773415499,115.75370957307058,0,-3551.5433067193508,-61.4386018997606,102,6.824021936747477,-19.855970828655884
103,-28690.98866921575,-4011.5723731198814,-44539.53634456706,34.16210136778678,0,9594.109519733944,-14.696212664363468,103,14.318136623892553,-7.302058880996779
104,-19572.43796762835,-3934.974238831326,-48575.83800620601,45.27301548257935,0,13658.0267569,42.728146830607656,104,33.46373020866386,40.08667785625249
105,-29532.060447154825,-4939.684490443061,38480.7305031142,-85.84859521135519,0,9003.111968240486,2.088965191214717,105,162.18362741231678,-19.587728415785413
106,-23860.10584481856,-4129.546767263397,-37922.99514009569,30.481547947517125,0,2970.57755714548,-46.41730220758444,106,68.2050646573055,64.68054306587322
107,-30345.486626642003,-4778.158352747892,-2837.4846734066173,34.89002313653136,0,-32666.39758379402,203.62674021873048,107,-100.48109032867764,-34.98337593434079
108,55671.95007579132,-3924.762673604923,-48317.13276017731,-35.86769554980015,0,13030.16649167256,-19.268674170335924,108,109.28207384534127,-4.776902644308439
109,-30280.85452052074,-3936.5473891201823,-48512.47306659322,-35.759563262572165,0,13059.676490859318,-19.14263925888555,109,109.26389481305247,-18.96297523043702
110,-26837.925511019937,-4093.827087937028,-34356.43678317879,-21.181404255604026,0,12911.978555114503,41.403404563326994,110,-79.38218128351035,-14.776766342672762
111,-30152.304506530447,-4041.331494244223,-42498.370986271046,-44.621706546252696,0,7545.178206851806,53.49551283317389,111,-71.07555721045344,-17.702606803585226
112,-27460.313184274743,-4019.009511690028,-43644.74947760884,111.33000343111571,0,8699.584306890161,22.201522549643705,112,-17.783048779573004,-12.473890654746704
113,-25129.53769569377,-4344.805913124092,-25842.99828803788,67.87804803842084,0,-9141.36514436716,20.35523472668638,113,101.38897213345751,-3.3639736718286404
114,-27435.520056817768,-4047.0518342709543,-42017.620113354846,102.74628022000716,0,7068.514744832552,35.5769950290653,114,-38.5878826478364,14.904773488398812
115,-30149.62417825244,-4018.737854238167,-43530.10696668875,66.39066227971077,0,8579.455372411494,66.26858664435431,115,28.8591303918496,-16.824423278195372
116,-24672.99940896933,-3984.244913439193,-45295.865868623245,70.05851815941877,0,10360.074241887918,14.762430635301229,116,-82.48504348148916,10.425920485128064
117,-29074.48752005888,-4906.199566176385,33001.76054120153,-62.220990639824045,0,3535.746897099488,128.54753775339597,117,104.03386418820917,-19.625179398164164
118,-30077.835784005598,-3946.337696958925,-47298.09607044905,149.42953549838967,0,12356.780849219573,-51.6940319327346,118,57.7902930463892,-14.833982591861128
119,-25788.97353905535,-4313.591772659403,-27220.016455199664,69.59097681738089,0,-7762.136013706694,46.30760899952418,119,43.04534483588096,-15.33536180889631
120,-16468.762787409803,-4835.463161373846,23451.51875604922,-122.50342428545429,0,-2232.2541750699784,-82.54579918157124,120,46.70635649806185,-14.058326298994505
121,-29474.824862855017,-4781.817524201437,2600.2287908197072,-52.72510989330579,0,-26792.46782084713,76.94726964782426,121,94.89636903206356,-29.01069040483305
122,-30153.643989477525,-4782.815198875061,15034.755069736872,51.207492527649954,0,-7864.662078679155,-125.94149461509214,122,-53.92024282876466,-24.514616652348867
123,-29678.65178612925,-4124.079455375729,-37359.05678945576,137.92795357783592,0,2394.1978023229417,0.8093812172987525,123,40.41897328468951,-14.57868146292272
124,-30017.54693212476,-4761.846069665331,-2836.676544436498,17.02668803190396,0,-32840.74120744452,59.73177808777476,124,-135.10350204483666,-33.72079881525409
125,-20040.315482977185,-4894.367441674417,32409.144165607573,29.520473411052446,0,2921.003017986081,-17.084040218629394,125,91.02878125249288,-3.1266122386257904
126,-15657.581990403432,-4083.172743138541,-39268.53845016662,85.4038402398858,0,4335.3574715213945,-96.38470544157958,126,-20.233409687628427,69.45524584850037
127,-28799.7504084395,-3979.1606702756767,-45017.59659819891,157.26260019344113,0,10073.308701253618,22.67140386055292,127,57.33732450852408,-7.375492828557663
128,48900.55342764479,-4001.7062916808536,-42986.46800117281,-31.83454301598007,0,8187.308312599745,32.14012209889768,128,-116.17745805411882,419.7203875283299
129,-29101.430921357955,-4045.643726237302,-41293.13172025852,111.01494159539838,0,6339.127494811706,54.40247740806113,129,-32.79660572415769,-14.379272319358256
130,-25107.34701502616,-4078.522568315498,-39390.87730451882,85.37937928561438,0,4439.7498310555775,-96.36795307502422,130,-20.469064620745037,1.3057539958931343
131,379913.78368954815,-3910.402451563785,-44280.58830771624,70.99480318360555,0,10125.235299454502,-44.69392045799534,131,67.91578424173734,12.9515279218204
132,-29412.251202671003,-4928.867118777032,41600.59273270447,-24.093400086694423,0,11602.010032784428,19.58768990821266,132,-7.292840195345165,-12.141814411824445
133,-23878.4177363738,-4012.327802561339,-42828.52928930921,78.36384055242299,0,7888.339724166459,24.247089420685224,133,-78.02485864542011,-4.0721021610860095
134,46863397.03647911,3045.77770863254,60983.43868950816,-10.34965077250996,1,-5450.9264331751065,63.22945674612842,134,-70.21113057615783,-2000.2877528283636
135,-30022.45566587685,-4150.8652734141215,-34512.97285585044,-117.93508409075056,0,1320.217475172949,-81.79017734599906,135,-53.55347278282853,-16.458845469090548
136,-23264.55742949893,-4798.36356733573,10792.6573470497,-99.76945763889584,0,-18636.012064048013,38.86141391069801,136,-17.921240500433104,65.56427252782318
137,-22679.10076132898,-3899.859144265863,-48715.32964243337,72.51758536218719,0,13791.871762165192,-17.002901211732553,137,-68.98066836995285,27.255702823025597
138,-27341.81291936176,-4246.459815170028,-27185.92346003634,-2.130880810899885,0,-1023.9979968590404,57.51050684591952,138,-62.95386827918622,-21.49135717940277
139,-27839.13336654601,-4019.3590293933385,-42171.48686929346,133.6912333858276,0,7222.138152060152,61.32822109903484,139,6.474356233703228,4.134567331940217
140,-23195.522100086266,-4048.781229697735,-40459.12656568701,29.39011652589682,0,5514.353008036439,-47.25949481700339,140,67.99819996088434,63.298295574331824
141,-30130.42043168381,-3948.330477645943,-45920.13173891903,-75.74084847738008,0,10975.404664015336,-26.90446916850226,141,163.92833718905902,-18.280915442227545
142,-30479.62121471877,-4895.414370356094,35553.719442708,-110.91109842064148,0,5491.627595862381,15.378829041768014,142,-38.656580714528005,-24.043496068412946
143,-27023.302718001105,-3895.872840359718,-48646.0344152132,102.61779027536213,0,13713.975322946386,-90.76562215771584,143,4.835188780856262,19.081593153243595
144,-28696.81655153712,-4883.724917369676,34209.907615783704,-99.82819804118648,0,4739.520437022646,30.193331150445594,144,62.93923450163882,-11.012773810520292
145,-30002.53699571978,-4096.226857756669,-37856.58674244053,55.82882105080766,0,2378.3646653953974,-68.66838190713324,145,-37.13424448998527,-17.05684404216983
146,-25663.27621520122,-4104.776241662106,-37113.02084712951,73.16474150641666,0,2155.5203374924386,64.71125004044791,146,48.26638892052109,-9.556726962004776
147,-22757.59279523799,-4311.740782607849,-10980.292089421468,-103.48068924032056,0,13591.465884482415,12.329181999106694,147,-16.199858925765906,-20.020220698747828
148,-30141.006874735634,-4730.8828803341785,8483.74266213358,49.95173029811194,0,-14400.591436420493,-104.43460223387127,148,-65.12613034413981,-26.49626479634893
149,-27941.77017891684,-3999.270570322631,-42699.889997422666,99.94348788559364,0,7751.47980983441,-97.91287554580065,149,-0.5198289597730074,-6.448359694225125
150,-27398.460103743677,-4067.284443401052,-38969.25353090821,133.20678179363662,0,4013.000368699539,133.44211320930546,150,-21.432299132759045,-7.79624813206639
151,-25595.54415187313,-3974.056289693759,-43938.80285268992,28.674415423558493,0,8998.067814971524,-21.803645007381206,151,6.664285947783537,-5.552591122164195
152,-27619.853656486204,-3904.808763216772,-47669.93149911556,34.487390817846574,0,12734.448719097005,-17.07952540999681,152,-52.079802648657896,3.641702776151228
153,-28934.72425990025,-3952.9170389079127,-45029.619413454166,145.51443032339142,0,10085.197099466688,13.888048964722666,153,48.00818022611907,-8.18364047255129
154,-30410.70909570181,-4856.391627040033,28868.934844147305,-93.95187674763817,0,-1135.4189596873834,-128.15031099145534,154,31.850823535837694,-25.87496931130281
155,-30446.143141061173,-4813.334648014545,18210.702309216977,-117.6457960786882,0,-11768.106340020731,-34.69469714950224,155,-45.27853872272991,-29.60642133737769
156,-29948.180490251183,-3981.4780821669606,-43318.73454713759,104.13586209568471,0,8368.092647973255,6.733630711993498,156,-21.91361564816465,-19.093975483782938
157,-28145.461486140983,-4857.397189252175,29776.613971073053,18.437619132553344,0,-279.4536885749602,-66.05663996074153,157,38.7755033978603,-12.68331220646291
158,-29948.0151687937,-3879.292341477122,-48771.802105084105,117.83277986688007,0,13834.607508429484,34.24648245202779,158,-6.979593367257404,-17.523117370767565
159,-17697.592727431766,-3986.554282399191,-42744.320877027785,10.93862353710258,0,7815.932882559397,-27.22255211983002,159,-3.902119611468606,32.10814571308997
160,-30055.408041236005,-3917.403691936009,-46761.50887980061,-146.27524137678807,0,11305.052270820875,-22.921495391306443,160,-3.990550813779675,-14.86989627236133
161,-30170.461892393345,-4056.310731380061,-38976.78404853184,37.42220546552524,0,4015.1601468455674,35.27753888733561,161,124.30150437489212,-21.697265894293764
162,-30089.16357657689,-4150.109462670766,-28498.3830489513,-18.298228181259084,0,7033.46919989468,43.70718375644052,162,-79.04010813856122,-18.56020918983231
163,-30066.633900673656,-3998.951334553477,-41989.89222927527,108.41978462960688,0,7035.798385951888,14.777536088330251,163,-17.877227272955487,-19.46855300142969
164,-29364.367072069115,-4741.861504901532,3395.9771767464454,-66.93957479845848,0,-25999.67143179788,81.38444464041436,164,21.34815448983685,-28.45238047144189
165,-29159.549101303943,-4053.127920179348,-38938.50545566962,166.73550267857598,0,3978.762928859189,41.38801204795449,165,66.37662417798317,-8.805302424728245
166,-30201.52289147224,-4364.109737883503,-7168.069962130541,-50.22641178118083,0,9755.501231072994,-82.51693563162965,166,-27.096746140964747,-18.07534004755096
167,-30089.164603150984,-4145.017873457616,-28498.273993747785,-141.0796755562386,0,7033.3923636134805,85.42688982642028,167,18.51181745732363,-19.01471039300352
168,-25808.60372079167,-4049.983442282764,-38913.21200397918,144.23398115369054,0,3959.936030807008,87.32297965585559,168,15.943164967122074,-9.033898358367258
169,-29774.06266338179,-3868.3465661057417,-48752.260259235394,107.117168514244,0,13815.23535611639,-114.13116899171932,169,22.37361051390696,-11.872837551504452
170,-25074.2017322924,-4742.56077959409,7139.9954931808825,46.57390540934566,0,-21215.004851377085,-0.8341133582832869,170,122.08570702941532,11.241743299450146
171,-23665.310750107303,-4044.732921936941,-39006.51603955381,142.1101890390429,0,4057.477039091125,-41.18593887587239,171,53.16525357227135,51.14315857472628
172,-30483.83090491516,-4870.42226349966,37835.83720829072,-91.99216016966388,0,8360.930358451153,63.21393314207236,172,56.52923347273287,-23.48367716626291
173,-27815.470838796755,-3952.348765119701,-43967.6471424121,116.95678903501287,0,9022.815188134997,34.04565527701182,173,-7.415729442041745,7.887010598311396
174,-17728.38391324923,-4730.163729153011,3421.0231661286625,-66.93908942766214,0,-26005.06005929909,81.37821616406661,174,21.38881700407241,-14.787524584820677
175,-29854.27292279978,-4062.034493577761,-37893.39307544172,78.25741624327823,0,2929.662370810237,-15.52933396001962,175,-66.06018327154928,-16.6461038564892
176,-14679.442231530507,-4662.0315748809535,-2793.519309697013,-86.19229367413752,0,-26482.515610128645,33.5678474521443,176,87.79088100830897,27.55675544799973
177,-6889.339787317974,-3926.354653698934,-45027.48711818597,42.81459623032892,0,10125.71218393618,141.99531027304636,177,-39.185962485303534,432.4192173530831
178,-29664.70455157528,-3969.9916417356135,-42731.013779023066,101.75092517282992,0,7779.466001913126,-94.98420039166773,178,1.7550974611126626,-13.036762556991285
179,-25729.093651852952,-3911.3060069490975,-45548.56642752689,124.309978545414,0,11390.53540131118,64.65367999501063,179,19.25103077511529,12.860188608292852
180,-30122.880381679613,-4826.725037395461,27926.880048577368,34.38714550429128,0,-2038.1291742646688,-74.85678871842161,180,10.730913353617918,-23.816226961522933
181,-30150.43100292802,-4764.0492558408405,12141.05940410128,77.7782298682944,0,-17824.416994202544,131.13870853625778,181,103.26052064583456,-28.086783165597225
182,-29504.822589262167,-4789.953880676479,19078.21650971715,-29.941603047606588,0,-10945.220270973674,-124.42819369972064,182,36.93540893641137,-15.593949905824728
183,-29997.96058903944,-3917.523715618726,-45329.70822546053,100.0250036861328,0,10384.049475262818,32.458605088496235,183,-40.034011627238,-18.62900959060607
184,72345.61141341334,-3951.886297640233,-42329.68470594385,-32.087359006753644,0,7574.63490470654,28.39406362384168,184,-39.43178081010348,-11.329914276214517
