,stos,tr_minute,sa1,flg_ACK,tr_month,ts_msecond,te_minute,tr_msecond,obyt,pr,te_second,sa4,tr_hour,sp   ,flg_PSH,tr_second,sa3,da1,ipkt ,dir,te_hour,sa2,flg_SYN,flg_FIN,ts_second,opkt,fwd,da2,outlier,da3,te_day,te_month,flg_RST,te_msecond,ts_month,tr_day,ibyt    ,das,ts_minute,ts_day,da4,ts_hour,sas,sp_is_privileged,dp_is_privileged,dp   ,dtos
274,0,57,34,0,8,0,56,0,0,1,8,227,14,443,0,1,211,157,11,0,14,149,0,0,8,0,0,138,0,184,31,8,0,0,8,31,4820,0,56,31,70,14,0,1,0,50473,0
275,0,57,142,1,8,0,56,0,0,1,9,130,14,443,0,1,180,157,2,0,14,250,0,1,9,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55145,0
276,0,57,142,0,8,0,56,0,0,2,9,35,14,443,0,1,184,157,14,0,14,250,0,0,9,0,0,138,0,164,31,8,0,0,8,31,3591,0,56,31,172,14,0,1,0,59613,0
277,0,57,188,1,8,0,56,0,0,1,9,166,14,443,1,1,233,157,3,0,14,172,0,0,9,0,0,138,0,110,31,8,0,0,8,31,168,0,56,31,195,14,0,1,0,59780,0
278,0,57,35,1,8,0,56,0,0,1,9,35,14,443,1,1,105,157,2,0,14,155,0,0,9,0,0,138,0,187,31,8,0,0,8,31,143,0,56,31,122,14,0,1,0,50086,0
279,4,57,17,1,8,0,56,0,0,1,9,175,14,5223,0,1,146,157,6,0,14,57,0,0,9,0,0,138,0,187,31,8,0,0,8,31,336,0,56,31,236,14,0,0,0,59454,0
280,0,57,34,1,8,0,56,0,0,1,9,131,14,443,1,1,0,157,11,0,14,158,0,0,9,0,0,138,0,176,31,8,0,0,8,31,1452,0,56,31,193,14,0,1,0,49314,0
281,0,57,162,1,8,0,56,0,0,1,9,131,14,443,1,1,19,157,3,0,14,125,0,0,9,0,0,138,0,24,31,8,0,0,8,31,262,0,56,31,28,14,0,1,0,53293,0
282,0,57,52,1,8,0,56,0,0,1,9,242,14,443,1,1,201,157,17,0,14,97,1,1,9,0,0,138,0,166,31,8,0,0,8,31,7151,0,56,31,136,14,0,1,0,57924,0
283,0,57,130,1,8,0,56,0,0,1,9,191,14,443,1,1,6,157,9,0,14,186,1,1,9,0,0,138,0,24,31,8,0,0,8,31,1001,0,56,31,24,14,0,1,0,65423,0
284,0,57,188,1,8,0,56,0,0,1,9,166,14,443,1,1,246,157,3,0,14,172,0,0,9,0,0,138,0,106,31,8,0,0,8,31,168,0,56,31,83,14,0,1,0,52859,0
285,0,57,104,1,8,0,56,0,0,1,10,54,14,443,0,1,150,157,2,0,14,19,0,1,10,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55306,0
286,4,57,104,1,8,0,56,0,0,1,10,5,14,443,1,1,42,157,3,0,14,244,0,1,10,0,0,138,0,110,31,8,0,0,8,31,174,0,56,31,129,14,0,1,0,55315,0
287,0,57,146,1,8,0,56,0,0,1,10,95,14,443,1,1,60,157,4,0,14,75,0,1,10,0,0,138,0,110,31,8,0,0,8,31,224,0,56,31,129,14,0,1,0,55277,0
288,4,57,140,1,8,0,56,0,0,1,10,25,14,443,1,1,113,157,3,0,14,82,0,0,10,0,0,138,0,166,31,8,0,0,8,31,175,0,56,31,245,14,0,1,0,50940,0
289,0,57,35,0,8,0,56,0,0,2,10,25,14,443,0,1,224,157,17,0,14,186,0,0,10,0,0,138,0,165,31,8,0,0,8,31,5867,0,56,31,152,14,0,1,0,59977,0
290,0,57,146,1,8,0,56,0,0,1,10,95,14,443,1,1,60,157,4,0,14,75,0,1,10,0,0,138,0,110,31,8,0,0,8,31,224,0,56,31,129,14,0,1,0,55273,0
291,0,57,54,1,8,0,56,0,0,1,10,62,14,443,1,1,255,157,86,0,14,154,1,0,10,0,0,138,0,35,31,8,0,0,8,31,108054,0,56,31,213,14,0,1,0,56979,0
292,0,57,142,1,8,0,56,0,0,1,10,110,14,443,0,1,184,157,2,0,14,250,0,1,10,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55135,0
293,0,57,146,1,8,0,56,0,0,1,10,157,14,443,1,1,60,157,4,0,14,75,0,1,10,0,0,138,0,110,31,8,0,0,8,31,231,0,56,31,129,14,0,1,0,55311,0
294,0,57,157,1,8,0,56,0,0,1,10,35,14,443,1,1,231,157,11,0,14,240,1,0,10,0,0,138,0,166,31,8,0,0,8,31,7029,0,56,31,219,14,0,1,0,46596,0
295,0,57,146,1,8,0,56,0,0,1,10,95,14,443,1,1,60,157,4,0,14,75,0,1,10,0,0,138,0,110,31,8,0,0,8,31,224,0,56,31,129,14,0,1,0,55274,0
296,0,57,172,1,8,0,56,0,0,1,10,100,14,443,0,1,23,157,2,0,14,67,0,1,10,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55352,0
297,4,57,17,1,8,0,56,0,0,1,11,23,14,5223,0,1,146,157,9,0,14,57,1,0,11,0,0,138,0,166,31,8,0,0,8,31,512,0,56,31,229,14,0,0,0,58642,0
298,0,57,142,0,8,0,56,0,0,2,11,174,14,443,0,1,180,157,33,0,14,250,0,0,11,0,0,138,0,166,31,8,0,0,8,31,7178,0,56,31,129,14,0,1,0,55908,0
299,0,57,13,1,8,0,56,0,0,1,11,200,14,443,0,1,21,157,3,0,14,107,0,1,11,0,0,138,0,110,31,8,0,0,8,31,156,0,56,31,129,14,0,1,0,55305,0
300,0,57,108,1,8,0,56,0,0,1,11,109,14,993,1,1,126,157,20,0,14,177,1,1,11,0,0,138,0,24,31,8,0,0,8,31,3132,0,56,31,91,14,0,1,0,51239,0
301,0,57,34,1,8,0,56,0,0,1,11,252,14,443,0,1,254,157,2,0,14,107,0,1,11,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55324,0
302,0,57,52,1,8,0,56,0,0,1,11,18,14,443,1,1,12,157,7,0,14,109,1,0,11,0,0,138,0,130,31,8,0,0,8,31,6559,0,56,31,65,14,0,1,0,55863,0
303,0,57,20,1,8,0,56,0,0,1,12,122,14,443,1,1,10,157,9,0,14,44,1,1,12,0,0,138,0,138,31,8,0,0,8,31,5392,0,56,31,137,14,0,1,0,61193,0
304,0,57,142,0,8,0,56,0,0,2,12,35,14,443,0,1,184,157,160,0,14,250,0,0,12,0,0,138,0,164,31,8,0,0,8,31,196614,0,56,31,3,14,0,1,0,55658,0
305,0,57,142,1,8,0,56,0,0,1,12,170,14,443,1,1,180,157,12,0,14,250,0,1,12,0,0,138,0,107,31,8,1,0,8,31,913,0,56,31,108,14,0,1,0,62840,0
306,0,57,130,1,8,0,56,0,0,1,12,191,14,443,1,1,6,157,9,0,14,186,1,1,12,0,0,138,0,24,31,8,0,0,8,31,867,0,56,31,29,14,0,1,0,62590,0
307,0,57,31,1,8,0,56,0,0,1,12,36,14,443,1,1,86,157,11,0,14,13,1,0,12,0,0,138,0,166,31,8,0,0,8,31,2240,0,56,31,229,14,0,1,0,52229,0
308,0,57,130,1,8,0,56,0,0,1,12,97,14,443,1,1,6,157,8,0,14,186,1,1,12,0,0,138,0,24,31,8,0,0,8,31,772,0,56,31,29,14,0,1,0,62595,0
309,0,57,173,1,8,0,56,0,0,1,12,109,14,993,1,1,79,157,42,0,14,194,1,0,12,0,0,138,0,165,31,8,0,0,8,31,10218,0,56,31,235,14,0,1,0,54099,0
310,0,57,3,1,8,0,56,0,0,1,12,186,14,443,0,1,130,157,5,0,14,230,1,0,12,0,0,138,0,187,31,8,0,0,8,31,280,0,56,31,230,14,0,1,0,54083,0
311,0,57,142,1,8,0,56,0,0,1,12,14,14,443,0,1,209,157,2,0,14,251,0,1,12,0,0,138,1,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55451,0
312,0,57,82,1,8,0,56,0,0,1,12,161,14,443,1,1,184,157,4,0,14,202,1,0,12,0,0,138,0,184,31,8,1,0,8,31,335,0,56,31,118,14,0,1,0,57445,0
313,0,57,130,1,8,0,56,0,0,1,12,97,14,443,1,1,6,157,8,0,14,186,1,1,12,0,0,138,0,24,31,8,0,0,8,31,772,0,56,31,29,14,0,1,0,62596,0
314,0,57,130,1,8,0,56,0,0,1,12,97,14,443,1,1,6,157,8,0,14,186,1,1,12,0,0,138,0,24,31,8,0,0,8,31,772,0,56,31,29,14,0,1,0,62594,0
315,0,57,91,1,8,0,56,0,0,1,12,148,14,443,1,1,166,157,10,0,14,228,1,1,12,0,0,138,0,107,31,8,0,0,8,31,4257,0,56,31,14,14,0,1,0,57647,0
316,0,57,216,0,8,0,56,0,0,2,12,36,14,443,0,1,209,157,98,0,14,58,0,0,12,0,0,138,0,164,31,8,0,0,8,31,89185,0,56,31,3,14,0,1,0,64398,0
317,0,57,142,1,8,0,56,0,0,1,12,163,14,443,0,1,180,157,5,0,14,250,1,0,12,0,0,138,0,35,31,8,0,0,8,31,280,0,56,31,213,14,0,1,0,56998,0
318,8,57,64,1,8,0,56,0,0,1,12,234,14,443,1,1,159,157,5,0,14,15,1,1,12,0,0,138,0,90,31,8,0,0,8,31,253,0,56,31,58,14,0,1,0,49527,0
319,0,57,142,0,8,0,56,0,0,2,13,42,14,443,0,1,184,157,8,0,14,250,0,0,13,0,0,138,0,165,31,8,0,0,8,31,3005,0,56,31,195,14,0,1,0,56699,0
320,0,57,139,1,8,0,56,0,0,1,13,237,14,443,1,1,197,157,3,0,14,45,0,1,13,0,0,138,0,111,31,8,0,0,8,31,215,0,56,31,101,14,0,1,0,62525,0
321,0,57,142,1,8,0,56,0,0,1,13,42,14,443,1,1,184,157,9,0,14,250,0,0,13,0,0,138,0,71,31,8,0,0,8,31,1055,0,56,31,138,14,0,1,0,61137,0
322,0,57,173,1,8,0,56,0,0,1,14,170,14,443,0,1,182,157,2,0,14,194,0,1,14,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55457,0
323,0,57,142,0,8,0,56,0,0,2,14,131,14,443,0,1,143,157,10,0,14,251,0,0,14,0,0,138,0,187,31,8,0,0,8,31,3623,0,56,31,236,14,0,1,0,50807,0
324,4,57,17,1,8,0,56,0,0,1,14,14,14,443,1,1,248,157,16,0,14,248,1,1,14,0,0,138,0,24,31,8,0,0,8,31,8806,0,56,31,130,14,0,1,0,56624,0
325,0,57,142,0,8,0,56,0,0,2,14,35,14,443,0,1,184,157,9,0,14,250,0,0,14,0,0,138,0,167,31,8,0,0,8,31,3210,0,56,31,34,14,0,1,0,65534,0
326,4,57,17,1,8,0,56,0,0,1,14,144,14,443,1,1,145,157,18,0,14,248,1,0,14,0,0,138,0,165,31,8,0,0,8,31,10740,0,56,31,235,14,0,1,0,56793,0
327,0,57,162,1,8,0,56,0,0,1,15,131,14,443,1,1,19,157,5,0,14,125,0,0,15,0,0,138,0,165,31,8,0,0,8,31,362,0,56,31,233,14,0,1,0,56666,0
328,0,57,216,1,8,0,56,0,0,1,15,46,14,443,0,1,209,157,2,0,14,58,0,1,15,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55459,0
329,4,57,162,1,8,0,56,0,0,1,15,3,14,80,0,1,197,157,2,0,14,254,0,1,15,0,0,138,0,164,31,8,0,0,8,31,106,0,56,31,95,14,0,1,0,49854,0
330,0,57,142,1,8,0,56,0,0,1,15,2,14,443,0,1,209,157,2,0,14,251,0,1,15,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55186,0
331,0,57,18,0,8,0,56,0,0,1,15,243,14,443,0,1,73,157,11,0,14,195,0,0,15,0,0,138,0,23,31,8,0,0,8,31,7297,0,56,31,63,14,0,1,0,53185,0
332,0,57,99,1,8,0,56,0,0,1,15,198,14,443,1,1,188,157,2,0,14,80,0,0,15,0,0,138,0,178,31,8,0,0,8,31,380,0,56,31,21,14,0,1,0,63041,0
333,2,57,31,1,8,0,56,0,0,1,15,23,14,443,1,1,36,157,76,0,14,11,0,0,15,0,0,138,0,179,31,8,0,0,8,31,91930,0,56,31,0,14,0,1,0,50296,0
334,0,57,142,1,8,0,56,0,0,1,15,46,14,443,0,1,209,157,2,0,14,251,0,1,15,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55458,0
335,0,57,142,0,8,0,56,0,0,2,15,170,14,443,0,1,180,157,11,0,14,250,0,0,15,0,0,138,0,166,31,8,0,0,8,31,7821,0,56,31,175,14,0,1,0,63437,0
336,0,57,142,1,8,0,56,0,0,1,15,33,14,443,0,1,184,157,2,0,14,250,0,1,15,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55120,0
337,0,57,185,1,8,0,56,0,0,1,15,186,14,443,1,1,81,157,126,0,14,48,1,1,15,0,0,138,0,165,31,8,0,0,8,31,149650,0,56,31,67,14,0,1,0,62210,0
338,8,57,64,1,8,0,56,0,0,1,15,234,14,443,1,1,159,157,5,0,14,15,1,1,15,0,0,138,0,90,31,8,0,0,8,31,253,0,56,31,58,14,0,1,0,49530,0
339,0,57,130,1,8,0,56,0,0,1,15,191,14,443,1,1,6,157,9,0,14,186,1,1,15,0,0,138,0,24,31,8,0,0,8,31,829,0,56,31,29,14,0,1,0,62602,0
340,0,57,34,1,8,0,56,0,0,1,16,231,14,443,1,1,176,157,76,0,14,107,0,0,16,0,0,138,0,167,31,8,0,0,8,31,83464,0,56,31,99,14,0,1,0,37436,0
341,0,57,142,1,8,0,56,0,0,1,16,161,14,443,1,1,180,157,15,0,14,250,0,0,16,0,0,138,0,167,31,8,0,0,8,31,8334,0,56,31,148,14,0,1,0,51533,0
342,0,57,142,0,8,0,56,0,0,2,16,66,14,443,0,1,184,157,74,0,14,250,0,0,16,0,0,138,0,185,31,8,0,0,8,31,49274,0,56,31,247,14,0,1,0,56492,0
343,2,57,52,1,8,0,56,0,0,1,16,196,14,443,1,1,141,157,18,0,14,239,1,0,16,0,0,138,0,166,31,8,0,0,8,31,18817,0,56,31,175,14,0,1,0,55251,0
344,0,57,52,1,8,0,56,0,0,1,16,107,14,443,1,1,28,157,27,0,14,109,1,1,16,0,0,138,0,185,31,8,0,0,8,31,8849,0,56,31,31,14,0,1,0,53778,0
345,0,57,142,1,8,0,56,0,0,1,17,35,14,443,1,1,184,157,9,0,14,250,1,0,17,0,0,138,0,185,31,8,0,0,8,31,5495,0,56,31,146,14,0,1,0,50625,0
346,0,57,142,1,8,0,56,0,0,1,17,174,14,443,1,1,180,157,13,0,14,250,1,0,17,0,0,138,0,185,31,8,0,0,8,31,8693,0,56,31,146,14,0,1,0,50626,0
347,0,57,142,0,8,0,56,0,0,2,17,42,14,443,0,1,184,157,17,0,14,250,0,0,17,0,0,138,0,24,31,8,0,0,8,31,3460,0,56,31,39,14,0,1,0,57915,0
348,0,57,142,1,8,0,56,0,0,1,17,174,14,443,1,1,180,157,214,0,14,250,1,0,17,0,0,138,0,185,31,8,0,0,8,31,205164,0,56,31,146,14,0,1,0,50627,0
349,8,57,149,1,8,0,56,0,0,1,17,96,14,443,1,1,165,157,45,0,14,154,1,1,17,0,0,138,0,167,31,8,0,0,8,31,52225,0,56,31,146,14,0,1,0,51284,0
350,0,57,108,1,8,0,56,0,0,1,17,188,14,5228,1,1,126,157,3,0,14,177,0,0,17,0,0,138,0,164,31,8,0,0,8,31,174,0,56,31,74,14,0,0,0,4823,0
351,0,57,185,1,8,0,56,0,0,1,17,186,14,443,1,1,81,157,18,0,14,48,1,1,17,0,0,138,0,165,31,8,0,0,8,31,11599,0,56,31,67,14,0,1,0,62221,0
352,0,57,108,1,8,0,56,0,0,1,17,65,14,443,1,1,2,157,6,0,14,156,0,0,17,0,0,138,0,10,31,8,0,0,8,31,726,0,56,31,152,14,0,1,0,50572,0
353,0,57,130,1,8,0,56,0,0,1,18,191,14,443,1,1,6,157,8,0,14,186,1,1,18,0,0,138,0,24,31,8,0,0,8,31,893,0,56,31,29,14,0,1,0,62605,0
354,0,57,35,1,8,0,56,0,0,1,18,49,14,443,1,1,228,157,10,0,14,186,1,1,18,0,0,138,0,24,31,8,0,0,8,31,6458,0,56,31,214,14,0,1,0,33982,0
355,0,57,130,1,8,0,56,0,0,1,18,191,14,443,1,1,6,157,9,0,14,186,1,1,18,0,0,138,0,24,31,8,0,0,8,31,957,0,56,31,29,14,0,1,0,62606,0
356,0,57,142,1,8,0,56,0,0,1,18,36,14,443,1,1,209,157,8,0,14,251,1,1,18,0,0,138,0,111,31,8,0,0,8,31,4857,0,56,31,18,14,0,1,0,34184,0
357,0,57,20,1,8,0,56,0,0,1,18,105,14,443,1,1,104,157,22,0,14,123,1,1,18,0,0,138,0,110,31,8,0,0,8,31,14830,0,56,31,17,14,0,1,0,54537,0
358,0,57,192,1,8,0,56,0,0,1,18,3,14,443,1,1,76,157,4,0,14,0,0,1,18,0,0,138,0,107,31,8,1,0,8,31,251,0,56,31,108,14,0,1,0,63500,0
359,2,57,31,1,8,0,56,0,0,1,19,23,14,443,1,1,36,157,2682,0,14,11,0,0,19,0,0,138,0,179,31,8,0,0,8,31,3456603,0,56,31,0,14,0,1,0,50301,0
360,8,57,2,1,8,0,56,0,0,1,19,227,14,443,1,1,140,157,16,0,14,17,1,0,19,0,0,138,0,166,31,8,1,0,8,31,7029,0,56,31,222,14,0,1,0,59179,0
361,0,57,142,1,8,0,56,0,0,1,19,36,14,443,1,1,209,157,8,0,14,251,1,1,19,0,0,138,0,10,31,8,0,0,8,31,4783,0,56,31,139,14,0,1,0,58245,0
362,8,57,209,0,8,0,56,0,0,2,19,234,14,58225,0,1,32,157,3,0,14,141,0,0,19,0,0,138,0,20,31,8,0,0,8,31,186,0,56,31,230,14,0,0,1,53,0
363,2,57,104,1,8,0,56,0,0,1,20,7,14,443,1,1,146,157,157,0,14,18,1,0,20,0,0,138,0,179,31,8,0,0,8,31,164197,0,56,31,0,14,0,1,0,50304,0
364,0,57,142,1,8,0,56,0,0,1,20,99,14,443,1,1,143,157,23,0,14,251,1,1,20,0,0,138,0,106,31,8,0,0,8,31,3666,0,56,31,30,14,0,1,0,60903,0
365,0,57,52,1,8,0,56,0,0,1,20,11,14,443,1,1,236,157,2,0,14,111,0,0,20,0,0,138,0,185,31,8,0,0,8,31,125,0,56,31,28,14,0,1,0,55829,0
366,0,57,142,0,8,0,56,0,0,2,20,174,14,443,0,1,180,157,23,0,14,250,0,0,20,0,0,138,0,167,31,8,0,0,8,31,5798,0,56,31,3,14,0,1,0,63314,0
367,0,57,142,1,8,0,56,0,0,1,21,35,14,443,1,1,209,157,18,0,14,251,1,1,21,0,0,138,0,107,31,8,0,0,8,31,3282,0,56,31,102,14,0,1,0,64179,0
368,0,57,142,0,8,0,56,0,0,2,21,142,14,443,0,1,180,157,23,0,14,250,0,0,21,0,0,138,0,164,31,8,0,0,8,31,22670,0,56,31,65,14,0,1,0,53060,0
369,0,57,185,1,8,0,56,0,0,1,21,186,14,443,1,1,81,157,14,0,14,48,1,1,21,0,0,138,0,165,31,8,0,0,8,31,4633,0,56,31,67,14,0,1,0,62225,0
370,0,57,142,1,8,0,56,0,0,1,21,106,14,443,1,1,184,157,6,0,14,250,0,0,21,0,0,138,0,110,31,8,0,0,8,31,454,0,56,31,202,14,0,1,0,50814,0
371,0,57,51,1,8,0,56,0,0,1,21,191,14,443,1,1,219,157,11,0,14,91,1,1,21,0,0,138,0,167,31,8,0,0,8,31,1844,0,56,31,51,14,0,1,0,61931,0
372,0,57,20,1,8,0,56,0,0,1,21,122,14,443,1,1,10,157,9,0,14,44,1,1,21,0,0,138,0,138,31,8,0,0,8,31,5392,0,56,31,137,14,0,1,0,61203,0
373,0,57,142,0,8,0,56,0,0,2,22,163,14,443,0,1,180,157,8,0,14,250,0,0,22,0,0,138,0,164,31,8,0,0,8,31,6272,0,56,31,65,14,0,1,0,62817,0
374,0,57,142,1,8,0,56,0,0,1,22,174,14,443,1,1,180,157,38,0,14,250,1,1,22,0,0,138,0,107,31,8,0,0,8,31,13327,0,56,31,102,14,0,1,0,64181,0
375,0,57,130,1,8,0,56,0,0,1,22,191,14,443,1,1,6,157,7,0,14,186,1,1,22,0,0,138,0,24,31,8,0,0,8,31,512,0,56,31,29,14,0,1,0,62620,0
376,0,57,130,1,8,0,56,0,0,1,22,191,14,443,1,1,6,157,7,0,14,186,1,1,22,0,0,138,0,24,31,8,0,0,8,31,512,0,56,31,29,14,0,1,0,62619,0
377,0,57,23,1,8,0,56,0,0,1,22,95,14,443,1,1,107,157,70,0,14,12,1,1,22,0,0,138,0,167,31,8,0,0,8,31,76886,0,56,31,51,14,0,1,0,61933,0
378,0,57,130,1,8,0,56,0,0,1,22,191,14,443,1,1,6,157,7,0,14,186,1,1,22,0,0,138,0,24,31,8,0,0,8,31,512,0,56,31,29,14,0,1,0,62621,0
379,0,57,216,1,8,0,56,0,0,1,22,37,14,443,1,1,209,157,75,0,14,58,1,0,22,0,0,138,0,35,31,8,0,0,8,31,33110,0,56,31,213,14,0,1,0,57022,0
380,0,57,156,1,8,0,56,0,0,1,22,160,14,443,1,1,191,157,62,0,14,54,1,0,22,0,0,138,0,185,31,8,0,0,8,31,51315,0,56,31,247,14,0,1,0,54726,0
381,0,57,20,1,8,0,56,0,0,1,22,15,14,443,1,1,160,157,19,0,14,190,1,0,22,0,0,138,0,167,31,8,0,0,8,31,16554,0,56,31,3,14,0,1,0,60250,0
382,0,57,88,1,8,0,56,0,0,1,22,85,14,53,0,1,216,157,3,0,14,208,1,1,22,0,0,138,0,20,31,8,0,0,8,31,176,0,56,31,12,14,0,1,0,35381,0
383,0,57,20,1,8,0,56,0,0,1,22,24,14,443,1,1,73,157,9,0,14,42,1,1,22,0,0,138,0,24,31,8,0,0,8,31,5325,0,56,31,26,14,0,1,0,60361,0
384,0,57,54,1,8,0,56,0,0,1,23,249,14,443,1,1,167,157,17,0,14,171,1,0,23,0,0,138,0,185,31,8,0,0,8,31,6540,0,56,31,247,14,0,1,0,54736,0
385,0,57,104,1,8,0,56,0,0,1,23,51,14,443,1,1,9,157,43,0,14,85,1,0,23,0,0,138,0,185,31,8,0,0,8,31,10732,0,56,31,247,14,0,1,0,54742,0
386,0,57,142,1,8,0,56,0,0,1,23,109,14,587,1,1,18,157,65,0,14,251,1,0,23,0,0,138,0,164,31,8,0,0,8,31,8972,0,56,31,187,14,0,1,0,53878,0
387,0,57,13,1,8,0,56,0,0,1,23,9,14,443,1,1,136,157,14,0,14,107,1,0,23,0,0,138,0,107,31,8,0,0,8,31,6936,0,56,31,85,14,0,1,0,50446,0
388,0,57,108,1,8,0,56,0,0,1,23,39,14,443,1,1,199,157,116,0,14,138,1,1,23,0,0,138,0,167,31,8,0,0,8,31,135383,0,56,31,51,14,0,1,0,61935,0
389,0,57,34,1,8,0,56,0,0,1,23,36,14,443,1,1,157,157,18,0,14,107,1,1,23,0,0,138,0,166,31,8,0,0,8,31,7332,0,56,31,250,14,0,1,0,46944,0
390,4,57,17,1,8,0,56,0,0,1,23,28,14,443,1,1,163,157,13,0,14,57,1,1,23,0,0,138,0,167,31,8,0,0,8,31,4635,0,56,31,111,14,0,1,0,59870,0
391,0,57,23,1,8,0,56,0,0,1,24,122,14,443,1,1,67,157,707,0,14,1,1,0,24,0,0,138,0,185,31,8,0,0,8,31,863522,0,56,31,247,14,0,1,0,54744,0
392,0,57,34,1,8,0,56,0,0,1,24,76,14,443,1,1,57,157,12,0,14,246,1,0,24,0,0,138,0,185,31,8,0,0,8,31,6307,0,56,31,247,14,0,1,0,54748,0
393,0,57,61,1,8,0,56,0,0,1,24,35,14,18795,0,1,173,157,3,0,14,177,1,0,24,0,0,138,0,20,31,8,0,0,8,31,176,0,56,31,17,14,0,0,1,22,0
394,0,57,162,1,8,0,56,0,0,1,24,130,14,443,1,1,19,157,13,0,14,125,1,0,24,0,0,138,0,165,31,8,0,0,8,31,1742,0,56,31,10,14,0,1,0,51191,0
395,0,57,204,1,8,0,56,0,0,1,24,203,14,443,1,1,197,157,16,0,14,79,1,0,24,0,0,138,0,167,31,8,0,0,8,31,7436,0,56,31,3,14,0,1,0,60252,0
396,0,57,52,1,8,0,56,0,0,1,24,99,14,443,1,1,68,157,13,0,14,109,1,1,24,0,0,138,0,138,31,8,0,0,8,31,7885,0,56,31,71,14,0,1,0,52487,0
397,6,57,17,1,8,0,56,0,0,1,25,32,14,993,1,1,251,157,36,0,14,42,1,0,25,0,0,138,0,166,31,8,0,0,8,31,11153,0,56,31,175,14,0,1,0,55259,0
398,0,57,142,1,8,0,56,0,0,1,25,142,14,443,1,1,180,157,100,0,14,250,1,0,25,0,0,138,0,23,31,8,0,0,8,31,122075,0,56,31,29,14,0,1,0,56830,0
399,4,57,17,1,8,0,56,0,0,1,25,32,14,993,1,1,251,157,33,0,14,42,1,0,25,0,0,138,0,166,31,8,0,0,8,31,10586,0,56,31,175,14,0,1,0,55260,0
400,0,57,69,1,8,0,56,0,0,1,25,143,14,443,1,1,144,157,10,0,14,173,1,0,25,0,0,138,0,185,31,8,0,0,8,31,4219,0,56,31,247,14,0,1,0,54760,0
401,4,57,162,1,8,0,56,0,0,1,25,23,14,443,1,1,115,157,2,0,14,62,0,0,25,0,0,138,0,176,31,8,0,0,8,31,131,0,56,31,193,14,0,1,0,41876,0
402,0,57,185,1,8,0,56,0,0,1,25,186,14,443,1,1,81,157,45,0,14,48,1,1,25,0,0,138,0,165,31,8,0,0,8,31,42656,0,56,31,67,14,0,1,0,62229,0
403,0,57,142,0,8,0,56,0,0,2,25,35,14,443,0,1,184,157,8,0,14,250,0,0,25,0,0,138,0,165,31,8,0,0,8,31,3507,0,56,31,221,14,0,1,0,65481,0
404,0,57,216,1,8,0,56,0,0,1,26,37,14,443,1,1,209,157,25,0,14,58,1,1,26,0,0,138,0,187,31,8,0,0,8,31,8145,0,56,31,136,14,0,1,0,52488,0
405,0,57,52,1,8,0,56,0,0,1,26,168,14,443,1,1,217,157,12,0,14,58,1,0,26,0,0,138,0,185,31,8,0,0,8,31,6263,0,56,31,247,14,0,1,0,54769,0
406,0,57,142,1,8,0,56,0,0,1,26,35,14,443,1,1,209,157,11,0,14,251,1,1,26,0,0,138,0,107,31,8,0,0,8,31,2498,0,56,31,102,14,0,1,0,64182,0
407,0,57,35,1,8,0,56,0,0,1,26,1,14,443,0,1,80,157,2,0,14,190,0,1,26,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55247,0
408,0,57,35,1,8,0,56,0,0,1,26,49,14,443,1,1,228,157,10,0,14,186,1,1,26,0,0,138,0,22,31,8,0,0,8,31,6504,0,56,31,6,14,0,1,0,44451,0
409,0,57,20,1,8,0,56,0,0,1,26,105,14,443,1,1,104,157,22,0,14,123,1,1,26,0,0,138,0,110,31,8,0,0,8,31,14330,0,56,31,17,14,0,1,0,54539,0
410,0,57,34,1,8,0,56,0,0,1,26,239,14,443,1,1,237,157,11,0,14,117,1,0,26,0,0,138,0,165,31,8,0,0,8,31,2796,0,56,31,200,14,0,1,0,64078,0
411,0,57,185,1,8,0,56,0,0,1,26,186,14,443,1,1,81,157,12,0,14,48,1,1,26,0,0,138,0,165,31,8,0,0,8,31,5008,0,56,31,67,14,0,1,0,62231,0
412,0,57,142,1,8,0,56,0,0,1,26,177,14,443,0,1,143,157,2,0,14,251,0,1,26,0,0,138,0,110,31,8,0,0,8,31,106,0,56,31,129,14,0,1,0,55428,0
413,0,57,142,1,8,0,56,0,0,1,27,67,14,443,1,1,184,157,7,0,14,250,1,0,27,0,0,138,0,176,31,8,0,0,8,31,1826,0,56,31,193,14,0,1,0,41580,0
