,tr_msecond,te_day,te_minute,te_second,flg_RST,tr_second,sa2,ts_day,te_hour,tr_minute,pr,tr_day,ibyt    ,dtos,ts_msecond,flg_PSH,tr_month,ts_second,te_msecond,flg_ACK,flg_SYN,da3,dp_is_privileged,das,sp_is_privileged,sa3,tr_hour,ts_month,obyt,te_month,sa4,outlier,ts_minute,flg_FIN,sas,stos,opkt,ts_hour,da2,da1,fwd,ipkt ,sp   ,dir,sa1,da4,dp   
272,0,31,56,8,0,1,50,31,14,57,1,31,7154,0,0,1,8,8,0,1,1,165,0,0,1,73,14,8,0,8,10,0,56,0,0,0,0,14,138,157,0,9,443,0,20,195,63316
273,0,31,56,8,0,1,194,31,14,57,1,31,16170,0,0,1,8,8,0,1,1,184,0,0,1,79,14,8,0,8,109,0,56,0,0,0,0,14,138,157,0,51,993,0,173,251,62080
274,0,31,56,8,0,1,149,31,14,57,1,31,4820,0,0,0,8,8,0,0,0,184,0,0,1,211,14,8,0,8,227,0,56,0,0,0,0,14,138,157,0,11,443,0,34,70,50473
275,0,31,56,9,0,1,250,31,14,57,1,31,106,0,0,0,8,9,0,1,0,110,0,0,1,180,14,8,0,8,130,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55145
276,0,31,56,9,0,1,250,31,14,57,2,31,3591,0,0,0,8,9,0,0,0,164,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,14,443,0,142,172,59613
277,0,31,56,9,0,1,172,31,14,57,1,31,168,0,0,1,8,9,0,1,0,110,0,0,1,233,14,8,0,8,166,0,56,0,0,0,0,14,138,157,0,3,443,0,188,195,59780
278,0,31,56,9,0,1,155,31,14,57,1,31,143,0,0,1,8,9,0,1,0,187,0,0,1,105,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,2,443,0,35,122,50086
279,0,31,56,9,0,1,57,31,14,57,1,31,336,0,0,0,8,9,0,1,0,187,0,0,0,146,14,8,0,8,175,0,56,0,0,4,0,14,138,157,0,6,5223,0,17,236,59454
280,0,31,56,9,0,1,158,31,14,57,1,31,1452,0,0,1,8,9,0,1,0,176,0,0,1,0,14,8,0,8,131,0,56,0,0,0,0,14,138,157,0,11,443,0,34,193,49314
281,0,31,56,9,0,1,125,31,14,57,1,31,262,0,0,1,8,9,0,1,0,24,0,0,1,19,14,8,0,8,131,0,56,0,0,0,0,14,138,157,0,3,443,0,162,28,53293
282,0,31,56,9,0,1,97,31,14,57,1,31,7151,0,0,1,8,9,0,1,1,166,0,0,1,201,14,8,0,8,242,0,56,1,0,0,0,14,138,157,0,17,443,0,52,136,57924
283,0,31,56,9,0,1,186,31,14,57,1,31,1001,0,0,1,8,9,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,9,443,0,130,24,65423
284,0,31,56,9,0,1,172,31,14,57,1,31,168,0,0,1,8,9,0,1,0,106,0,0,1,246,14,8,0,8,166,0,56,0,0,0,0,14,138,157,0,3,443,0,188,83,52859
285,0,31,56,10,0,1,19,31,14,57,1,31,106,0,0,0,8,10,0,1,0,110,0,0,1,150,14,8,0,8,54,0,56,1,0,0,0,14,138,157,0,2,443,0,104,129,55306
286,0,31,56,10,0,1,244,31,14,57,1,31,174,0,0,1,8,10,0,1,0,110,0,0,1,42,14,8,0,8,5,0,56,1,0,4,0,14,138,157,0,3,443,0,104,129,55315
287,0,31,56,10,0,1,75,31,14,57,1,31,224,0,0,1,8,10,0,1,0,110,0,0,1,60,14,8,0,8,95,0,56,1,0,0,0,14,138,157,0,4,443,0,146,129,55277
288,0,31,56,10,0,1,82,31,14,57,1,31,175,0,0,1,8,10,0,1,0,166,0,0,1,113,14,8,0,8,25,0,56,0,0,4,0,14,138,157,0,3,443,0,140,245,50940
289,0,31,56,10,0,1,186,31,14,57,2,31,5867,0,0,0,8,10,0,0,0,165,0,0,1,224,14,8,0,8,25,0,56,0,0,0,0,14,138,157,0,17,443,0,35,152,59977
290,0,31,56,10,0,1,75,31,14,57,1,31,224,0,0,1,8,10,0,1,0,110,0,0,1,60,14,8,0,8,95,0,56,1,0,0,0,14,138,157,0,4,443,0,146,129,55273
291,0,31,56,10,0,1,154,31,14,57,1,31,108054,0,0,1,8,10,0,1,1,35,0,0,1,255,14,8,0,8,62,0,56,0,0,0,0,14,138,157,0,86,443,0,54,213,56979
292,0,31,56,10,0,1,250,31,14,57,1,31,106,0,0,0,8,10,0,1,0,110,0,0,1,184,14,8,0,8,110,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55135
293,0,31,56,10,0,1,75,31,14,57,1,31,231,0,0,1,8,10,0,1,0,110,0,0,1,60,14,8,0,8,157,0,56,1,0,0,0,14,138,157,0,4,443,0,146,129,55311
294,0,31,56,10,0,1,240,31,14,57,1,31,7029,0,0,1,8,10,0,1,1,166,0,0,1,231,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,11,443,0,157,219,46596
295,0,31,56,10,0,1,75,31,14,57,1,31,224,0,0,1,8,10,0,1,0,110,0,0,1,60,14,8,0,8,95,0,56,1,0,0,0,14,138,157,0,4,443,0,146,129,55274
296,0,31,56,10,0,1,67,31,14,57,1,31,106,0,0,0,8,10,0,1,0,110,0,0,1,23,14,8,0,8,100,0,56,1,0,0,0,14,138,157,0,2,443,0,172,129,55352
297,0,31,56,11,0,1,57,31,14,57,1,31,512,0,0,0,8,11,0,1,1,166,0,0,0,146,14,8,0,8,23,0,56,0,0,4,0,14,138,157,0,9,5223,0,17,229,58642
298,0,31,56,11,0,1,250,31,14,57,2,31,7178,0,0,0,8,11,0,0,0,166,0,0,1,180,14,8,0,8,174,0,56,0,0,0,0,14,138,157,0,33,443,0,142,129,55908
299,0,31,56,11,0,1,107,31,14,57,1,31,156,0,0,0,8,11,0,1,0,110,0,0,1,21,14,8,0,8,200,0,56,1,0,0,0,14,138,157,0,3,443,0,13,129,55305
300,0,31,56,11,0,1,177,31,14,57,1,31,3132,0,0,1,8,11,0,1,1,24,0,0,1,126,14,8,0,8,109,0,56,1,0,0,0,14,138,157,0,20,993,0,108,91,51239
301,0,31,56,11,0,1,107,31,14,57,1,31,106,0,0,0,8,11,0,1,0,110,0,0,1,254,14,8,0,8,252,0,56,1,0,0,0,14,138,157,0,2,443,0,34,129,55324
302,0,31,56,11,0,1,109,31,14,57,1,31,6559,0,0,1,8,11,0,1,1,130,0,0,1,12,14,8,0,8,18,0,56,0,0,0,0,14,138,157,0,7,443,0,52,65,55863
303,0,31,56,12,0,1,44,31,14,57,1,31,5392,0,0,1,8,12,0,1,1,138,0,0,1,10,14,8,0,8,122,0,56,1,0,0,0,14,138,157,0,9,443,0,20,137,61193
304,0,31,56,12,0,1,250,31,14,57,2,31,196614,0,0,0,8,12,0,0,0,164,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,160,443,0,142,3,55658
305,0,31,56,12,1,1,250,31,14,57,1,31,913,0,0,1,8,12,0,1,0,107,0,0,1,180,14,8,0,8,170,0,56,1,0,0,0,14,138,157,0,12,443,0,142,108,62840
306,0,31,56,12,0,1,186,31,14,57,1,31,867,0,0,1,8,12,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,9,443,0,130,29,62590
307,0,31,56,12,0,1,13,31,14,57,1,31,2240,0,0,1,8,12,0,1,1,166,0,0,1,86,14,8,0,8,36,0,56,0,0,0,0,14,138,157,0,11,443,0,31,229,52229
308,0,31,56,12,0,1,186,31,14,57,1,31,772,0,0,1,8,12,0,1,1,24,0,0,1,6,14,8,0,8,97,0,56,1,0,0,0,14,138,157,0,8,443,0,130,29,62595
309,0,31,56,12,0,1,194,31,14,57,1,31,10218,0,0,1,8,12,0,1,1,165,0,0,1,79,14,8,0,8,109,0,56,0,0,0,0,14,138,157,0,42,993,0,173,235,54099
310,0,31,56,12,0,1,230,31,14,57,1,31,280,0,0,0,8,12,0,1,1,187,0,0,1,130,14,8,0,8,186,0,56,0,0,0,0,14,138,157,0,5,443,0,3,230,54083
311,0,31,56,12,0,1,251,31,14,57,1,31,106,0,0,0,8,12,0,1,0,110,0,0,1,209,14,8,0,8,14,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55451
312,0,31,56,12,1,1,202,31,14,57,1,31,335,0,0,1,8,12,0,1,1,184,0,0,1,184,14,8,0,8,161,0,56,0,0,0,0,14,138,157,0,4,443,0,82,118,57445
313,0,31,56,12,0,1,186,31,14,57,1,31,772,0,0,1,8,12,0,1,1,24,0,0,1,6,14,8,0,8,97,0,56,1,0,0,0,14,138,157,0,8,443,0,130,29,62596
314,0,31,56,12,0,1,186,31,14,57,1,31,772,0,0,1,8,12,0,1,1,24,0,0,1,6,14,8,0,8,97,0,56,1,0,0,0,14,138,157,0,8,443,0,130,29,62594
315,0,31,56,12,0,1,228,31,14,57,1,31,4257,0,0,1,8,12,0,1,1,107,0,0,1,166,14,8,0,8,148,0,56,1,0,0,0,14,138,157,0,10,443,0,91,14,57647
316,0,31,56,12,0,1,58,31,14,57,2,31,89185,0,0,0,8,12,0,0,0,164,0,0,1,209,14,8,0,8,36,0,56,0,0,0,0,14,138,157,0,98,443,0,216,3,64398
317,0,31,56,12,0,1,250,31,14,57,1,31,280,0,0,0,8,12,0,1,1,35,0,0,1,180,14,8,0,8,163,0,56,0,0,0,0,14,138,157,0,5,443,0,142,213,56998
318,0,31,56,12,0,1,15,31,14,57,1,31,253,0,0,1,8,12,0,1,1,90,0,0,1,159,14,8,0,8,234,0,56,1,0,8,0,14,138,157,0,5,443,0,64,58,49527
319,0,31,56,13,0,1,250,31,14,57,2,31,3005,0,0,0,8,13,0,0,0,165,0,0,1,184,14,8,0,8,42,0,56,0,0,0,0,14,138,157,0,8,443,0,142,195,56699
320,0,31,56,13,0,1,45,31,14,57,1,31,215,0,0,1,8,13,0,1,0,111,0,0,1,197,14,8,0,8,237,0,56,1,0,0,0,14,138,157,0,3,443,0,139,101,62525
321,0,31,56,13,0,1,250,31,14,57,1,31,1055,0,0,1,8,13,0,1,0,71,0,0,1,184,14,8,0,8,42,0,56,0,0,0,0,14,138,157,0,9,443,0,142,138,61137
322,0,31,56,14,0,1,194,31,14,57,1,31,106,0,0,0,8,14,0,1,0,110,0,0,1,182,14,8,0,8,170,0,56,1,0,0,0,14,138,157,0,2,443,0,173,129,55457
323,0,31,56,14,0,1,251,31,14,57,2,31,3623,0,0,0,8,14,0,0,0,187,0,0,1,143,14,8,0,8,131,0,56,0,0,0,0,14,138,157,0,10,443,0,142,236,50807
324,0,31,56,14,0,1,248,31,14,57,1,31,8806,0,0,1,8,14,0,1,1,24,0,0,1,248,14,8,0,8,14,0,56,1,0,4,0,14,138,157,0,16,443,0,17,130,56624
325,0,31,56,14,0,1,250,31,14,57,2,31,3210,0,0,0,8,14,0,0,0,167,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,9,443,0,142,34,65534
326,0,31,56,14,0,1,248,31,14,57,1,31,10740,0,0,1,8,14,0,1,1,165,0,0,1,145,14,8,0,8,144,0,56,0,0,4,0,14,138,157,0,18,443,0,17,235,56793
327,0,31,56,15,0,1,125,31,14,57,1,31,362,0,0,1,8,15,0,1,0,165,0,0,1,19,14,8,0,8,131,0,56,0,0,0,0,14,138,157,0,5,443,0,162,233,56666
328,0,31,56,15,0,1,58,31,14,57,1,31,106,0,0,0,8,15,0,1,0,110,0,0,1,209,14,8,0,8,46,0,56,1,0,0,0,14,138,157,0,2,443,0,216,129,55459
329,0,31,56,15,0,1,254,31,14,57,1,31,106,0,0,0,8,15,0,1,0,164,0,0,1,197,14,8,0,8,3,0,56,1,0,4,0,14,138,157,0,2,80,0,162,95,49854
330,0,31,56,15,0,1,251,31,14,57,1,31,106,0,0,0,8,15,0,1,0,110,0,0,1,209,14,8,0,8,2,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55186
331,0,31,56,15,0,1,195,31,14,57,1,31,7297,0,0,0,8,15,0,0,0,23,0,0,1,73,14,8,0,8,243,0,56,0,0,0,0,14,138,157,0,11,443,0,18,63,53185
332,0,31,56,15,0,1,80,31,14,57,1,31,380,0,0,1,8,15,0,1,0,178,0,0,1,188,14,8,0,8,198,0,56,0,0,0,0,14,138,157,0,2,443,0,99,21,63041
333,0,31,56,15,0,1,11,31,14,57,1,31,91930,0,0,1,8,15,0,1,0,179,0,0,1,36,14,8,0,8,23,0,56,0,0,2,0,14,138,157,0,76,443,0,31,0,50296
334,0,31,56,15,0,1,251,31,14,57,1,31,106,0,0,0,8,15,0,1,0,110,0,0,1,209,14,8,0,8,46,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55458
335,0,31,56,15,0,1,250,31,14,57,2,31,7821,0,0,0,8,15,0,0,0,166,0,0,1,180,14,8,0,8,170,0,56,0,0,0,0,14,138,157,0,11,443,0,142,175,63437
336,0,31,56,15,0,1,250,31,14,57,1,31,106,0,0,0,8,15,0,1,0,110,0,0,1,184,14,8,0,8,33,0,56,1,0,0,0,14,138,157,0,2,443,0,142,129,55120
337,0,31,56,15,0,1,48,31,14,57,1,31,149650,0,0,1,8,15,0,1,1,165,0,0,1,81,14,8,0,8,186,0,56,1,0,0,0,14,138,157,0,126,443,0,185,67,62210
338,0,31,56,15,0,1,15,31,14,57,1,31,253,0,0,1,8,15,0,1,1,90,0,0,1,159,14,8,0,8,234,0,56,1,0,8,0,14,138,157,0,5,443,0,64,58,49530
339,0,31,56,15,0,1,186,31,14,57,1,31,829,0,0,1,8,15,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,9,443,0,130,29,62602
340,0,31,56,16,0,1,107,31,14,57,1,31,83464,0,0,1,8,16,0,1,0,167,0,0,1,176,14,8,0,8,231,0,56,0,0,0,0,14,138,157,0,76,443,0,34,99,37436
341,0,31,56,16,0,1,250,31,14,57,1,31,8334,0,0,1,8,16,0,1,0,167,0,0,1,180,14,8,0,8,161,0,56,0,0,0,0,14,138,157,0,15,443,0,142,148,51533
342,0,31,56,16,0,1,250,31,14,57,2,31,49274,0,0,0,8,16,0,0,0,185,0,0,1,184,14,8,0,8,66,0,56,0,0,0,0,14,138,157,0,74,443,0,142,247,56492
343,0,31,56,16,0,1,239,31,14,57,1,31,18817,0,0,1,8,16,0,1,1,166,0,0,1,141,14,8,0,8,196,0,56,0,0,2,0,14,138,157,0,18,443,0,52,175,55251
344,0,31,56,16,0,1,109,31,14,57,1,31,8849,0,0,1,8,16,0,1,1,185,0,0,1,28,14,8,0,8,107,0,56,1,0,0,0,14,138,157,0,27,443,0,52,31,53778
345,0,31,56,17,0,1,250,31,14,57,1,31,5495,0,0,1,8,17,0,1,1,185,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,9,443,0,142,146,50625
346,0,31,56,17,0,1,250,31,14,57,1,31,8693,0,0,1,8,17,0,1,1,185,0,0,1,180,14,8,0,8,174,0,56,0,0,0,0,14,138,157,0,13,443,0,142,146,50626
347,0,31,56,17,0,1,250,31,14,57,2,31,3460,0,0,0,8,17,0,0,0,24,0,0,1,184,14,8,0,8,42,0,56,0,0,0,0,14,138,157,0,17,443,0,142,39,57915
348,0,31,56,17,0,1,250,31,14,57,1,31,205164,0,0,1,8,17,0,1,1,185,0,0,1,180,14,8,0,8,174,0,56,0,0,0,0,14,138,157,0,214,443,0,142,146,50627
349,0,31,56,17,0,1,154,31,14,57,1,31,52225,0,0,1,8,17,0,1,1,167,0,0,1,165,14,8,0,8,96,0,56,1,0,8,0,14,138,157,0,45,443,0,149,146,51284
350,0,31,56,17,0,1,177,31,14,57,1,31,174,0,0,1,8,17,0,1,0,164,0,0,0,126,14,8,0,8,188,0,56,0,0,0,0,14,138,157,0,3,5228,0,108,74,4823
351,0,31,56,17,0,1,48,31,14,57,1,31,11599,0,0,1,8,17,0,1,1,165,0,0,1,81,14,8,0,8,186,0,56,1,0,0,0,14,138,157,0,18,443,0,185,67,62221
352,0,31,56,17,0,1,156,31,14,57,1,31,726,0,0,1,8,17,0,1,0,10,0,0,1,2,14,8,0,8,65,0,56,0,0,0,0,14,138,157,0,6,443,0,108,152,50572
353,0,31,56,18,0,1,186,31,14,57,1,31,893,0,0,1,8,18,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,8,443,0,130,29,62605
354,0,31,56,18,0,1,186,31,14,57,1,31,6458,0,0,1,8,18,0,1,1,24,0,0,1,228,14,8,0,8,49,0,56,1,0,0,0,14,138,157,0,10,443,0,35,214,33982
355,0,31,56,18,0,1,186,31,14,57,1,31,957,0,0,1,8,18,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,9,443,0,130,29,62606
356,0,31,56,18,0,1,251,31,14,57,1,31,4857,0,0,1,8,18,0,1,1,111,0,0,1,209,14,8,0,8,36,0,56,1,0,0,0,14,138,157,0,8,443,0,142,18,34184
357,0,31,56,18,0,1,123,31,14,57,1,31,14830,0,0,1,8,18,0,1,1,110,0,0,1,104,14,8,0,8,105,0,56,1,0,0,0,14,138,157,0,22,443,0,20,17,54537
358,0,31,56,18,1,1,0,31,14,57,1,31,251,0,0,1,8,18,0,1,0,107,0,0,1,76,14,8,0,8,3,0,56,1,0,0,0,14,138,157,0,4,443,0,192,108,63500
359,0,31,56,19,0,1,11,31,14,57,1,31,3456603,0,0,1,8,19,0,1,0,179,0,0,1,36,14,8,0,8,23,0,56,0,0,2,0,14,138,157,0,2682,443,0,31,0,50301
360,0,31,56,19,1,1,17,31,14,57,1,31,7029,0,0,1,8,19,0,1,1,166,0,0,1,140,14,8,0,8,227,0,56,0,0,8,0,14,138,157,0,16,443,0,2,222,59179
361,0,31,56,19,0,1,251,31,14,57,1,31,4783,0,0,1,8,19,0,1,1,10,0,0,1,209,14,8,0,8,36,0,56,1,0,0,0,14,138,157,0,8,443,0,142,139,58245
362,0,31,56,19,0,1,141,31,14,57,2,31,186,0,0,0,8,19,0,0,0,20,1,0,0,32,14,8,0,8,234,0,56,0,0,8,0,14,138,157,0,3,58225,0,209,230,53
363,0,31,56,20,0,1,18,31,14,57,1,31,164197,0,0,1,8,20,0,1,1,179,0,0,1,146,14,8,0,8,7,0,56,0,0,2,0,14,138,157,0,157,443,0,104,0,50304
364,0,31,56,20,0,1,251,31,14,57,1,31,3666,0,0,1,8,20,0,1,1,106,0,0,1,143,14,8,0,8,99,0,56,1,0,0,0,14,138,157,0,23,443,0,142,30,60903
365,0,31,56,20,0,1,111,31,14,57,1,31,125,0,0,1,8,20,0,1,0,185,0,0,1,236,14,8,0,8,11,0,56,0,0,0,0,14,138,157,0,2,443,0,52,28,55829
366,0,31,56,20,0,1,250,31,14,57,2,31,5798,0,0,0,8,20,0,0,0,167,0,0,1,180,14,8,0,8,174,0,56,0,0,0,0,14,138,157,0,23,443,0,142,3,63314
367,0,31,56,21,0,1,251,31,14,57,1,31,3282,0,0,1,8,21,0,1,1,107,0,0,1,209,14,8,0,8,35,0,56,1,0,0,0,14,138,157,0,18,443,0,142,102,64179
368,0,31,56,21,0,1,250,31,14,57,2,31,22670,0,0,0,8,21,0,0,0,164,0,0,1,180,14,8,0,8,142,0,56,0,0,0,0,14,138,157,0,23,443,0,142,65,53060
369,0,31,56,21,0,1,48,31,14,57,1,31,4633,0,0,1,8,21,0,1,1,165,0,0,1,81,14,8,0,8,186,0,56,1,0,0,0,14,138,157,0,14,443,0,185,67,62225
370,0,31,56,21,0,1,250,31,14,57,1,31,454,0,0,1,8,21,0,1,0,110,0,0,1,184,14,8,0,8,106,0,56,0,0,0,0,14,138,157,0,6,443,0,142,202,50814
371,0,31,56,21,0,1,91,31,14,57,1,31,1844,0,0,1,8,21,0,1,1,167,0,0,1,219,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,11,443,0,51,51,61931
372,0,31,56,21,0,1,44,31,14,57,1,31,5392,0,0,1,8,21,0,1,1,138,0,0,1,10,14,8,0,8,122,0,56,1,0,0,0,14,138,157,0,9,443,0,20,137,61203
373,0,31,56,22,0,1,250,31,14,57,2,31,6272,0,0,0,8,22,0,0,0,164,0,0,1,180,14,8,0,8,163,0,56,0,0,0,0,14,138,157,0,8,443,0,142,65,62817
374,0,31,56,22,0,1,250,31,14,57,1,31,13327,0,0,1,8,22,0,1,1,107,0,0,1,180,14,8,0,8,174,0,56,1,0,0,0,14,138,157,0,38,443,0,142,102,64181
375,0,31,56,22,0,1,186,31,14,57,1,31,512,0,0,1,8,22,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,7,443,0,130,29,62620
376,0,31,56,22,0,1,186,31,14,57,1,31,512,0,0,1,8,22,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,7,443,0,130,29,62619
377,0,31,56,22,0,1,12,31,14,57,1,31,76886,0,0,1,8,22,0,1,1,167,0,0,1,107,14,8,0,8,95,0,56,1,0,0,0,14,138,157,0,70,443,0,23,51,61933
378,0,31,56,22,0,1,186,31,14,57,1,31,512,0,0,1,8,22,0,1,1,24,0,0,1,6,14,8,0,8,191,0,56,1,0,0,0,14,138,157,0,7,443,0,130,29,62621
379,0,31,56,22,0,1,58,31,14,57,1,31,33110,0,0,1,8,22,0,1,1,35,0,0,1,209,14,8,0,8,37,0,56,0,0,0,0,14,138,157,0,75,443,0,216,213,57022
380,0,31,56,22,0,1,54,31,14,57,1,31,51315,0,0,1,8,22,0,1,1,185,0,0,1,191,14,8,0,8,160,0,56,0,0,0,0,14,138,157,0,62,443,0,156,247,54726
381,0,31,56,22,0,1,190,31,14,57,1,31,16554,0,0,1,8,22,0,1,1,167,0,0,1,160,14,8,0,8,15,0,56,0,0,0,0,14,138,157,0,19,443,0,20,3,60250
382,0,31,56,22,0,1,208,31,14,57,1,31,176,0,0,0,8,22,0,1,1,20,0,0,1,216,14,8,0,8,85,0,56,1,0,0,0,14,138,157,0,3,53,0,88,12,35381
383,0,31,56,22,0,1,42,31,14,57,1,31,5325,0,0,1,8,22,0,1,1,24,0,0,1,73,14,8,0,8,24,0,56,1,0,0,0,14,138,157,0,9,443,0,20,26,60361
384,0,31,56,23,0,1,171,31,14,57,1,31,6540,0,0,1,8,23,0,1,1,185,0,0,1,167,14,8,0,8,249,0,56,0,0,0,0,14,138,157,0,17,443,0,54,247,54736
385,0,31,56,23,0,1,85,31,14,57,1,31,10732,0,0,1,8,23,0,1,1,185,0,0,1,9,14,8,0,8,51,0,56,0,0,0,0,14,138,157,0,43,443,0,104,247,54742
386,0,31,56,23,0,1,251,31,14,57,1,31,8972,0,0,1,8,23,0,1,1,164,0,0,1,18,14,8,0,8,109,0,56,0,0,0,0,14,138,157,0,65,587,0,142,187,53878
387,0,31,56,23,0,1,107,31,14,57,1,31,6936,0,0,1,8,23,0,1,1,107,0,0,1,136,14,8,0,8,9,0,56,0,0,0,0,14,138,157,0,14,443,0,13,85,50446
388,0,31,56,23,0,1,138,31,14,57,1,31,135383,0,0,1,8,23,0,1,1,167,0,0,1,199,14,8,0,8,39,0,56,1,0,0,0,14,138,157,0,116,443,0,108,51,61935
389,0,31,56,23,0,1,107,31,14,57,1,31,7332,0,0,1,8,23,0,1,1,166,0,0,1,157,14,8,0,8,36,0,56,1,0,0,0,14,138,157,0,18,443,0,34,250,46944
390,0,31,56,23,0,1,57,31,14,57,1,31,4635,0,0,1,8,23,0,1,1,167,0,0,1,163,14,8,0,8,28,0,56,1,0,4,0,14,138,157,0,13,443,0,17,111,59870
391,0,31,56,24,0,1,1,31,14,57,1,31,863522,0,0,1,8,24,0,1,1,185,0,0,1,67,14,8,0,8,122,0,56,0,0,0,0,14,138,157,0,707,443,0,23,247,54744
392,0,31,56,24,0,1,246,31,14,57,1,31,6307,0,0,1,8,24,0,1,1,185,0,0,1,57,14,8,0,8,76,0,56,0,0,0,0,14,138,157,0,12,443,0,34,247,54748
393,0,31,56,24,0,1,177,31,14,57,1,31,176,0,0,0,8,24,0,1,1,20,1,0,0,173,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,3,18795,0,61,17,22
394,0,31,56,24,0,1,125,31,14,57,1,31,1742,0,0,1,8,24,0,1,1,165,0,0,1,19,14,8,0,8,130,0,56,0,0,0,0,14,138,157,0,13,443,0,162,10,51191
395,0,31,56,24,0,1,79,31,14,57,1,31,7436,0,0,1,8,24,0,1,1,167,0,0,1,197,14,8,0,8,203,0,56,0,0,0,0,14,138,157,0,16,443,0,204,3,60252
396,0,31,56,24,0,1,109,31,14,57,1,31,7885,0,0,1,8,24,0,1,1,138,0,0,1,68,14,8,0,8,99,0,56,1,0,0,0,14,138,157,0,13,443,0,52,71,52487
397,0,31,56,25,0,1,42,31,14,57,1,31,11153,0,0,1,8,25,0,1,1,166,0,0,1,251,14,8,0,8,32,0,56,0,0,6,0,14,138,157,0,36,993,0,17,175,55259
398,0,31,56,25,0,1,250,31,14,57,1,31,122075,0,0,1,8,25,0,1,1,23,0,0,1,180,14,8,0,8,142,0,56,0,0,0,0,14,138,157,0,100,443,0,142,29,56830
399,0,31,56,25,0,1,42,31,14,57,1,31,10586,0,0,1,8,25,0,1,1,166,0,0,1,251,14,8,0,8,32,0,56,0,0,4,0,14,138,157,0,33,993,0,17,175,55260
400,0,31,56,25,0,1,173,31,14,57,1,31,4219,0,0,1,8,25,0,1,1,185,0,0,1,144,14,8,0,8,143,0,56,0,0,0,0,14,138,157,0,10,443,0,69,247,54760
401,0,31,56,25,0,1,62,31,14,57,1,31,131,0,0,1,8,25,0,1,0,176,0,0,1,115,14,8,0,8,23,0,56,0,0,4,0,14,138,157,0,2,443,0,162,193,41876
402,0,31,56,25,0,1,48,31,14,57,1,31,42656,0,0,1,8,25,0,1,1,165,0,0,1,81,14,8,0,8,186,0,56,1,0,0,0,14,138,157,0,45,443,0,185,67,62229
403,0,31,56,25,0,1,250,31,14,57,2,31,3507,0,0,0,8,25,0,0,0,165,0,0,1,184,14,8,0,8,35,0,56,0,0,0,0,14,138,157,0,8,443,0,142,221,65481
404,0,31,56,26,0,1,58,31,14,57,1,31,8145,0,0,1,8,26,0,1,1,187,0,0,1,209,14,8,0,8,37,0,56,1,0,0,0,14,138,157,0,25,443,0,216,136,52488
405,0,31,56,26,0,1,58,31,14,57,1,31,6263,0,0,1,8,26,0,1,1,185,0,0,1,217,14,8,0,8,168,0,56,0,0,0,0,14,138,157,0,12,443,0,52,247,54769
406,0,31,56,26,0,1,251,31,14,57,1,31,2498,0,0,1,8,26,0,1,1,107,0,0,1,209,14,8,0,8,35,0,56,1,0,0,0,14,138,157,0,11,443,0,142,102,64182
407,0,31,56,26,0,1,190,31,14,57,1,31,106,0,0,0,8,26,0,1,0,110,0,0,1,80,14,8,0,8,1,0,56,1,0,0,0,14,138,157,0,2,443,0,35,129,55247
408,0,31,56,26,0,1,186,31,14,57,1,31,6504,0,0,1,8,26,0,1,1,22,0,0,1,228,14,8,0,8,49,0,56,1,0,0,0,14,138,157,0,10,443,0,35,6,44451
409,0,31,56,26,0,1,123,31,14,57,1,31,14330,0,0,1,8,26,0,1,1,110,0,0,1,104,14,8,0,8,105,0,56,1,0,0,0,14,138,157,0,22,443,0,20,17,54539
410,0,31,56,26,0,1,117,31,14,57,1,31,2796,0,0,1,8,26,0,1,1,165,0,0,1,237,14,8,0,8,239,0,56,0,0,0,0,14,138,157,0,11,443,0,34,200,64078
411,0,31,56,26,0,1,48,31,14,57,1,31,5008,0,0,1,8,26,0,1,1,165,0,0,1,81,14,8,0,8,186,0,56,1,0,0,0,14,138,157,0,12,443,0,185,67,62231
